Gas production,Gas consumption,Gas imports,Gas exports,Gas reserves,Coal production,Coal consumption,Coal imports,Coal exports,Coal reserves,Oil production,Oil consumption,Oil imports,Oil exports,Oil reserves,Coal consumption that is imported,Gas consumption that is imported,Oil consumption that is imported,Coal production that is exported,Gas production that is exported,Oil production that is exported,Gas production per capita,Gas consumption per capita,Gas imports per capita,Gas exports per capita,Gas reserves per capita,Coal production per capita,Coal consumption per capita,Coal imports per capita,Coal exports per capita,Coal reserves per capita,Oil production per capita,Oil consumption per capita,Oil imports per capita,Oil exports per capita,Oil reserves per capita,Population,Gas net imports,Coal net imports,Oil net imports,Gas net imports per capita,Coal net imports per capita,Oil net imports per capita,Entity,Year
0,0,0,0,0,0,0,0,0,,0,265300,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,0.1117,0,0,0,2375000,0,0,0,0,0,0,Eritrea,2001
0,0,0,0,0,0,0,0,0,,0,242400,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,0.09771,0,0,0,2481000,0,0,0,0,0,0,Eritrea,2002
0,0,0,0,0,0,0,0,0,,0,290900,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,0.1118,0,0,0,2601000,0,0,0,0,0,0,Eritrea,2003
0,0,0,0,0,0,0,0,0,,0,314400,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,0.1156,0,0,0,2720000,0,0,0,0,0,0,Eritrea,2004
0,0,0,0,0,0,0,0,0,,0,314800,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,0.1114,0,0,0,2827000,0,0,0,0,0,0,Eritrea,2005
0,0,0,0,0,0,0,0,0,,0,215200,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,0.07374,0,0,0,2918000,0,0,0,0,0,0,Eritrea,2006
0,0,0,0,0,0,0,0,0,,0,221400,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,0.07389,0,0,0,2997000,0,0,0,0,0,0,Eritrea,2007
0,0,0,0,0,0,0,0,0,0,0,156000,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.05094,0,0,0,3063000,0,0,0,0,0,0,Eritrea,2008
0,0,0,0,0,0,0,0,0,0,0,190500,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.06106,0,0,0,3120000,0,0,0,0,0,0,Eritrea,2009
0,0,0,0,0,0,0,0,0,0,0,188800,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.05956,0,0,0,3170000,0,0,0,0,0,0,Eritrea,2010
0,0,0,0,0,0,0,0,0,0,0,191700,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.05965,0,0,0,3214000,0,0,0,0,0,0,Eritrea,2011
0,0,0,0,0,0,0,0,0,0,0,203200,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.06254,0,0,0,3250000,0,0,0,0,0,0,Eritrea,2012
0,0,0,0,0,0,0,0,0,0,0,207700,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.06331,0,0,0,3281000,0,0,0,0,0,0,Eritrea,2013
0,0,0,0,0,0,0,0,0,0,0,217000,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.06554,0,0,0,3311000,0,0,0,0,0,0,Eritrea,2014
0,0,0,0,0,0,0,0,0,0,0,217100,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.06494,0,0,0,3343000,0,0,0,0,0,0,Eritrea,2015
0,0,0,0,0,0,0,0,0,0,0,223200,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.06612,0,0,0,3377000,0,0,0,0,0,0,Eritrea,2016
0,0,0,0,0,0,0,0,0,0,0,240600,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.07049,0,0,0,3413000,0,0,0,0,0,0,Eritrea,2017
0,0,0,0,0,0,0,0,0,0,0,277400,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.08033,0,0,0,3453000,0,0,0,0,0,0,Eritrea,2018
0,0,0,0,0,0,0,0,0,0,0,302000,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.08635,,,0,3497000,0,0,,0,0,,Eritrea,2019
0,0,0,0,0,0,0,0,0,,0,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,,0,,,,0,3546000,0,0,,0,0,,Eritrea,2020
,,,,0,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,0,3601000,,,,,,,Eritrea,2021
0,1500000000,1500000000,0,,0,212000,258000,0,,0,1833000,0,0,,,,,,,,0,986.4,986.4,0,,0,0.1394,0.1696,0,,0,1.205,0,0,,1521000,1500000000,258000,0,986.4,0.1696,0,Estonia,1992
0,600100000,600100000,0,,0,214000,142700,0,,0,1917000,0,0,,,,,,,,0,403.3,403.3,0,,0,0.1438,0.09591,0,,0,1.288,0,0,,1488000,600100000,142700,0,403.3,0.09591,0,Estonia,1993
0,640000000,640000000,0,,0,71000,119000,0,,0,1765000,0,0,,,,,,,,0,439.3,439.3,0,,0,0.04873,0.08167,0,,0,1.211,0,0,,1457000,640000000,119000,0,439.3,0.08167,0,Estonia,1994
0,745100000,745100000,0,,0,83000,87000,0,,0,1389000,0,0,,,,,,,,0,519.9,519.9,0,,0,0.05792,0.06071,0,,0,0.9693,0,0,,1433000,745100000,87000,0,519.9,0.06071,0,Estonia,1995
0,816200000,816200000,0,,0,136000,94000,0,,0,1519000,0,0,,,,,,,,0,575.7,575.7,0,,0,0.09593,0.0663,0,,0,1.072,0,0,,1418000,816200000,94000,0,575.7,0.0663,0,Estonia,1996
0,1060000000,1060000000,0,0,0,148000,90500,0,,0,1490000,0,0,0,,,,,,,0,752,752,0,0,0,0.105,0.0642,0,,0,1.057,0,0,0,1410000,1060000000,90500,0,752,0.0642,0,Estonia,1997
0,1600000000,1600000000,0,0,0,70000,87000,0,,0,1496000,0,0,0,,,,,,,0,1138,1138,0,0,0,0.04978,0.06186,0,,0,1.064,0,0,0,1406000,1600000000,87000,0,1138,0.06186,0,Estonia,1998
0,1000000000,1000000000,0,0,0,72000,88000,0,,0,1439000,0,0,0,,,,,,,0,712.4,712.4,0,0,0,0.05129,0.06269,0,,0,1.025,0,0,0,1404000,1000000000,88000,0,712.4,0.06269,0,Estonia,1999
0,1120000000,1120000000,0,0,0,73000,101000,0,,0,1238000,0,0,0,,,,,,,0,800.6,800.6,0,0,0,0.05218,0.07219,0,,0,0.8846,0,0,0,1399000,1120000000,101000,0,800.6,0.07219,0,Estonia,2000
0,1270000000,1270000000,0,0,0,67500,84000,0,,0,1406000,0,0,0,,,,,,,0,912.6,912.6,0,0,0,0.0485,0.06036,0,,0,1.01,0,0,0,1392000,1270000000,84000,0,912.6,0.06036,0,Estonia,2001
0,743100000,743100000,0,0,0,62000,59180,0,,0,1456000,0,0,0,,,,,,,0,537.4,537.4,0,0,0,0.04484,0.0428,0,,0,1.053,0,0,0,1383000,743100000,59180,0,537.4,0.0428,0,Estonia,2002
0,847100000,847100000,0,0,0,31000,57060,0,,0,1426000,0,0,0,,,,,,,0,617,617,0,0,0,0.02258,0.04156,0,,0,1.039,0,0,0,1373000,847100000,57060,0,617,0.04156,0,Estonia,2003
0,966100000,966100000,0,0,0,72000,45090,0,,0,1475000,0,0,0,,,,,,,0,708.5,708.5,0,0,0,0.0528,0.03306,0,,0,1.082,0,0,0,1364000,966100000,45090,0,708.5,0.03306,0,Estonia,2004
0,979100000,979100000,0,0,0,58000,55180,0,,0,1519000,0,0,0,,,,,,,0,722.3,722.3,0,0,0,0.04278,0.0407,0,,0,1.12,0,0,0,1356000,979100000,55180,0,722.3,0.0407,0,Estonia,2005
0,1009000000,1009000000,0,0,0,45000,95260,0,,0,1647000,0,0,0,,,,,,,0,747.8,747.8,0,0,0,0.03335,0.0706,0,,0,1.22,0,0,0,1349000,1009000000,95260,0,747.8,0.0706,0,Estonia,2006
0,986100000,986100000,0,0,0,84000,75590,0,,0,1733000,0,0,0,,,,,,,0,733.6,733.6,0,0,0,0.06249,0.05623,0,,0,1.289,0,0,0,1344000,986100000,75590,0,733.6,0.05623,0,Estonia,2007
0,946100000,946100000,0,0,0,129000,83200,0,0,0,1697000,0,0,0,,,,,,,0,706,706,0,0,0,0.09627,0.06208,0,0,0,1.266,0,0,0,1340000,946100000,83200,0,706,0.06208,0,Estonia,2008
0,653100000,653100000,0,0,0,87000,70410,0,0,0,1504000,0,0,0,,,,,,,0,488.8,488.8,0,0,0,0.06511,0.0527,0,0,0,1.126,0,0,0,1336000,653100000,70410,0,488.8,0.0527,0,Estonia,2009
0,701100000,701100000,0,0,0,60000,77580,0,0,0,1548000,0,0,0,,,,,,,0,526.3,526.3,0,0,0,0.04504,0.05824,0,0,0,1.162,0,0,0,1332000,701100000,77580,0,526.3,0.05824,0,Estonia,2010
0,632100000,632100000,0,0,0,73000,69090,0,0,0,1530000,0,0,0,,,,,,,0,476.1,476.1,0,0,0,0.05498,0.05204,0,0,0,1.152,0,0,0,1328000,632100000,69090,0,476.1,0.05204,0,Estonia,2011
0,657100000,657100000,0,0,0,64000,78710,0,0,0,1796000,0,0,0,,,,,,,0,496.6,496.6,0,0,0,0.04837,0.05949,0,0,0,1.357,0,0,0,1323000,657100000,78710,0,496.6,0.05949,0,Estonia,2012
0,678100000,678100000,0,0,0,63000,59400,0,0,0,1772000,0,0,0,,,,,,,0,514.1,514.1,0,0,0,0.04776,0.04503,0,0,0,1.343,0,0,0,1319000,678100000,59400,0,514.1,0.04503,0,Estonia,2013
0,530100000,530100000,0,0,0,74000,76200,0,0,0,1683000,0,0,0,,,,,,,0,402.7,402.7,0,0,0,0.05622,0.05789,0,0,0,1.279,0,0,0,1316000,530100000,76200,0,402.7,0.05789,0,Estonia,2014
0,471100000,471100000,0,0,0,11670,8545,0,0,0,1686000,0,0,0,,,,,,,0,358.1,358.1,0,0,0,0.008869,0.006496,0,0,0,1.282,0,0,0,1315000,471100000,8545,0,358.1,0.006496,0,Estonia,2015
0,518100000,518100000,0,0,0,17930,17820,0,0,0,1675000,0,0,0,,,,,,,0,393.5,393.5,0,0,0,0.01362,0.01354,0,0,0,1.272,0,0,0,1317000,518100000,17820,0,393.5,0.01354,0,Estonia,2016
0,493100000,493100000,0,0,0,45000,45240,0,0,0,1766000,0,0,0,,,,,,,0,373.7,373.7,0,0,0,0.03411,0.03429,0,0,0,1.339,0,0,0,1319000,493100000,45240,0,373.7,0.03429,0,Estonia,2017
0,505100000,505000000,0,0,0,40100,40100,0,0,0,1762000,0,0,0,,,,,,,0,381.8,381.7,0,0,0,0.03031,0.03031,0,0,0,1.332,0,0,0,1323000,505000000,40100,0,381.7,0.03031,0,Estonia,2018
0,464500000,464700000,0,0,0,17790,17790,0,0,0,1599000,0,0,0,,,,,,,0,350.4,350.5,0,0,0,0.01342,0.01342,0,0,0,1.206,0,0,0,1326000,464700000,17790,0,350.5,0.01342,0,Estonia,2019
0,417100000,417300000,0,0,0,3466,3466,0,,0,1507000,0,0,0,,,,,,,0,314.5,314.6,0,0,0,0.002613,0.002613,0,,0,1.136,0,0,0,1327000,417300000,3466,0,314.6,0.002613,0,Estonia,2020
,,,,0,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,0,1325000,,,,,,,Estonia,2021
0,0,,,0,176000,176000,0,0,,0,116100,0,0,0,,,,,,,0,0,,,0,0.2994,0.2994,0,0,,0,0.1976,0,0,0,587900,,0,0,,0,0,Eswatini,1980
0,0,,,0,164000,164000,0,0,,0,116100,0,0,0,,,,,,,0,0,,,0,0.2696,0.2696,0,0,,0,0.1909,0,0,0,608400,,0,0,,0,0,Eswatini,1981
0,0,,,0,133000,133000,0,0,,0,116100,0,0,0,,,,,,,0,0,,,0,0.2112,0.2112,0,0,,0,0.1844,0,0,0,629800,,0,0,,0,0,Eswatini,1982
0,0,,,0,102000,102000,0,0,,0,116100,0,0,0,,,,,,,0,0,,,0,0.1564,0.1564,0,0,,0,0.1781,0,0,0,652100,,0,0,,0,0,Eswatini,1983
0,0,,,0,125000,125000,0,0,,0,116100,0,0,0,,,,,,,0,0,,,0,0.1851,0.1851,0,0,,0,0.172,0,0,0,675200,,0,0,,0,0,Eswatini,1984
0,0,,,0,166000,166000,0,0,,0,133600,0,0,0,,,,,,,0,0,,,0,0.2375,0.2375,0,0,,0,0.1911,0,0,0,699100,,0,0,,0,0,Eswatini,1985
0,0,,,0,172000,172000,0,0,,0,118200,0,0,0,,,,,,,0,0,,,0,0.2377,0.2377,0,0,,0,0.1634,0,0,0,723600,,0,0,,0,0,Eswatini,1986
0,0,,,0,165000,165000,0,0,,0,134400,0,0,0,,,,,,,0,0,,,0,0.2204,0.2204,0,0,,0,0.1795,0,0,0,748600,,0,0,,0,0,Eswatini,1987
0,0,,,0,146000,146000,0,0,,0,142600,0,0,0,,,,,,,0,0,,,0,0.1887,0.1887,0,0,,0,0.1842,0,0,0,773800,,0,0,,0,0,Eswatini,1988
0,0,,,0,153000,153000,0,0,,0,150200,0,0,0,,,,,,,0,0,,,0,0.1916,0.1916,0,0,,0,0.1881,0,0,0,798500,,0,0,,0,0,Eswatini,1989
0,0,0,0,0,160000,160000,0,0,,0,144400,0,0,0,,,,,,,0,0,0,0,0,0.1946,0.1946,0,0,,0,0.1756,0,0,0,822400,0,0,0,0,0,0,Eswatini,1990
0,0,0,0,0,123000,123000,0,0,,0,167200,0,0,0,,,,,,,0,0,0,0,0,0.1455,0.1455,0,0,,0,0.1978,0,0,0,845300,0,0,0,0,0,0,Eswatini,1991
0,0,0,0,0,99000,99000,0,0,,0,155600,0,0,0,,,,,,,0,0,0,0,0,0.1142,0.1142,0,0,,0,0.1795,0,0,0,867000,0,0,0,0,0,0,Eswatini,1992
0,0,0,0,0,56000,56000,0,0,,0,192300,0,0,0,,,,,,,0,0,0,0,0,0.06308,0.06308,0,0,,0,0.2166,0,0,0,887700,0,0,0,0,0,0,Eswatini,1993
0,0,0,0,0,174000,174000,0,0,,0,204000,0,0,0,,,,,,,0,0,0,0,0,0.1917,0.1917,0,0,,0,0.2247,0,0,0,907600,0,0,0,0,0,0,Eswatini,1994
0,0,0,0,0,172000,152000,0,0,,0,204000,0,0,0,,,,,,,0,0,0,0,0,0.1856,0.164,0,0,,0,0.2201,0,0,0,926800,0,0,0,0,0,0,Eswatini,1995
0,0,0,0,0,129000,130000,0,0,,0,204000,0,0,0,,,,,,,0,0,0,0,0,0.1364,0.1375,0,0,,0,0.2157,0,0,0,945500,0,0,0,0,0,0,Eswatini,1996
0,0,0,0,0,209700,142500,0,0,,0,204000,0,0,0,,,,,,,0,0,0,0,0,0.2176,0.1479,0,0,,0,0.2117,0,0,0,963400,0,0,0,0,0,0,Eswatini,1997
0,0,0,0,0,341200,295300,212700,0,,0,204000,0,0,0,,,,,,,0,0,0,0,0,0.3482,0.3014,0.217,0,,0,0.2082,0,0,0,979900,0,212700,0,0,0.217,0,Eswatini,1998
0,0,0,0,0,360600,314400,220400,0,,0,204000,0,0,0,,,,,,,0,0,0,0,0,0.3627,0.3163,0.2217,0,,0,0.2052,0,0,0,994100,0,220400,0,0,0.2217,0,Eswatini,1999
0,0,0,0,0,380000,270500,201000,0,,0,270400,0,0,0,,,,,,,0,0,0,0,0,0.378,0.2691,0.1999,0,,0,0.2689,0,0,0,1005000,0,201000,0,0,0.1999,0,Eswatini,2000
0,0,0,0,0,315000,273000,198000,0,,0,268100,2904,0,0,,,,,,,0,0,0,0,0,0.3108,0.2694,0.1953,0,,0,0.2645,0.002865,0,0,1014000,0,198000,2904,0,0.1953,0.002865,Eswatini,2001
0,0,0,0,0,424000,269000,184000,0,,0,267300,2207,0,0,,,,,,,0,0,0,0,0,0.4161,0.264,0.1806,0,,0,0.2623,0.002165,0,0,1019000,0,184000,2207,0,0.1806,0.002165,Eswatini,2002
0,0,0,0,0,448700,228000,157000,0,,0,269100,2962,0,0,,,,,,,0,0,0,0,0,0.4387,0.2229,0.1535,0,,0,0.2631,0.002896,0,0,1023000,0,157000,2962,0,0.1535,0.002896,Eswatini,2003
0,0,0,0,0,488300,226100,154000,0,,0,266500,987.2,0,0,,,,,,,0,0,0,0,0,0.4758,0.2203,0.1501,0,,0,0.2597,0.0009619,0,0,1026000,0,154000,987.2,0,0.1501,0.0009619,Eswatini,2004
0,0,0,0,0,451000,205800,125000,0,,0,266400,929.1,0,0,,,,,,,0,0,0,0,0,0.4376,0.1997,0.1213,0,,0,0.2585,0.0009016,0,0,1031000,0,125000,929.1,0,0.1213,0.0009016,Eswatini,2005
0,0,0,0,0,444000,220100,150000,0,,0,265300,1219,0,0,,,,,,,0,0,0,0,0,0.4285,0.2124,0.1448,0,,0,0.256,0.001177,0,0,1036000,0,150000,1219,0,0.1448,0.001177,Eswatini,2006
0,0,0,0,0,462000,226500,156200,58610,,0,276100,871,0,0,,,,,,,0,0,0,0,0,0.4431,0.2173,0.1498,0.05622,,0,0.2648,0.0008354,0,0,1043000,0,97590,871,0,0.0936,0.0008354,Eswatini,2007
0,0,0,0,0,450000,203300,160900,117200,144000,0,283600,0,0,0,,,,,,,0,0,0,0,0,0.4286,0.1936,0.1532,0.1117,0.1372,0,0.2701,0,0,0,1050000,0,43670,0,0,0.0416,0,Eswatini,2008
0,0,0,0,0,296800,184100,139500,110900,144000,0,276500,0,0,0,,,,,,,0,0,0,0,0,0.2806,0.1741,0.1319,0.1049,0.1362,0,0.2615,0,0,0,1057000,0,28570,0,0,0.02702,0,Eswatini,2009
0,0,0,0,0,143500,142100,110300,109500,144000,0,277800,174.2,0,0,,,,,,,0,0,0,0,0,0.1348,0.1335,0.1036,0.1028,0.1352,0,0.2609,0.0001636,0,0,1065000,0,813.6,174.2,0,0.0007641,0.0001636,Eswatini,2010
0,0,0,0,0,140000,140200,109000,109000,144000,0,280800,1219,0,0,,,,,,,0,0,0,0,0,0.1306,0.1308,0.1017,0.1017,0.1343,0,0.2619,0.001138,0,0,1072000,0,21.27,1219,0,0.00001984,0.001138,Eswatini,2011
0,0,0,0,0,149800,128700,97000,131900,144000,0,285100,58.07,0,0,,,,,,,0,0,0,0,0,0.1388,0.1193,0.08988,0.1222,0.1334,0,0.2642,0.0000538,0,0,1079000,0,-34850,58.07,0,-0.03229,0.0000538,Eswatini,2012
0,0,0,0,0,127000,70000,108000,155700,144000,0,294800,0,0,0,,,,,,,0,0,0,0,0,0.1169,0.06441,0.09935,0.1433,0.1325,0,0.2713,0,0,0,1087000,0,-47720,0,0,-0.04391,0,Eswatini,2013
0,0,0,0,0,132700,73370,105600,164900,144000,0,309500,0,0,0,,,,,,,0,0,0,0,0,0.1211,0.067,0.09646,0.1506,0.1315,0,0.2826,0,0,0,1095000,0,-59280,0,0,-0.05414,0,Eswatini,2014
0,0,0,0,0,129100,86220,71980,59670,144000,0,316400,58.07,0,0,,,,,,,0,0,0,0,0,0.117,0.07809,0.06519,0.05405,0.1304,0,0.2866,0.0000526,0,0,1104000,0,12310,58.07,0,0.01115,0.0000526,Eswatini,2015
0,0,0,0,0,158400,88550,86710,108100,144000,0,347700,0,0,0,,,,,,,0,0,0,0,0,0.1422,0.07948,0.07784,0.097,0.1293,0,0.3121,0,0,0,1114000,0,-21350,0,0,-0.01916,0,Eswatini,2016
0,0,0,0,0,172500,119000,90530,96670,144000,0,343900,0,0,0,,,,,,,0,0,0,0,0,0.1534,0.1058,0.08049,0.08595,0.128,0,0.3057,0,0,0,1125000,0,-6141,0,0,-0.00546,0,Eswatini,2017
0,0,0,0,0,129000,136300,107000,99740,144000,0,363200,0,0,0,,,,,,,0,0,0,0,0,0.1135,0.1199,0.09419,0.08778,0.1267,0,0.3196,0,0,0,1136000,0,7284,0,0,0.006411,0,Eswatini,2018
0,0,0,0,0,109900,158600,118500,121800,144000,0,349500,,,0,,,,,,,0,0,0,0,0,0.09572,0.1381,0.1032,0.1061,0.1254,0,0.3044,,,0,1148000,0,-3253,,0,-0.002833,,Eswatini,2019
0,0,0,0,0,108100,168900,135100,163300,,0,,,,0,,,,,,,0,0,0,0,0,0.09318,0.1455,0.1165,0.1408,,0,,,,0,1160000,0,-28180,,0,-0.02429,,Eswatini,2020
,,,,0,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,0,1172000,,,,,,,Eswatini,2021
0,0,,,,0,0,0,0,,0,696800,738700,0,,,,,,,,0,0,,,,0,0,0,0,,0,0.01983,0.02102,0,,35140000,,0,738700,,0,0.02102,Ethiopia,1980
0,0,,,,0,0,0,0,,0,696800,871000,0,,,,,,,,0,0,,,,0,0,0,0,,0,0.01936,0.02421,0,,35980000,,0,871000,,0,0.02421,Ethiopia,1981
0,0,,,,0,0,0,0,,0,754900,738700,0,,,,,,,,0,0,,,,0,0,0,0,,0,0.02041,0.01997,0,,37000000,,0,738700,,0,0.01997,Ethiopia,1982
0,0,,,,0,0,0,0,,0,871000,871000,0,,,,,,,,0,0,,,,0,0,0,0,,0,0.02284,0.02284,0,,38140000,,0,871000,,0,0.02284,Ethiopia,1983
0,0,,,,0,0,0,0,,0,871000,871000,0,,,,,,,,0,0,,,,0,0,0,0,,0,0.02212,0.02212,0,,39370000,,0,871000,,0,0.02212,Ethiopia,1984
0,0,,,,0,0,0,0,,0,1045000,851300,0,,,,,,,,0,0,,,,0,0,0,0,,0,0.02571,0.02094,0,,40650000,,0,851300,,0,0.02094,Ethiopia,1985
0,0,,,,0,0,0,0,,0,998800,849000,0,,,,,,,,0,0,,,,0,0,0,0,,0,0.0238,0.02023,0,,41970000,,0,849000,,0,0.02023,Ethiopia,1986
0,0,,,,0,0,0,0,,0,1132000,778100,0,,,,,,,,0,0,,,,0,0,0,0,,0,0.02613,0.01796,0,,43330000,,0,778100,,0,0.01796,Ethiopia,1987
0,0,,,25010000000,0,0,0,0,,0,1086000,946500,0,,,,,,,,0,0,,,558.7,0,0,0,0,,0,0.02426,0.02115,0,,44760000,,0,946500,,0,0.02115,Ethiopia,1988
0,0,,,25010000000,0,0,0,0,,0,1144000,943100,0,,,,,,,,0,0,,,540.4,0,0,0,0,,0,0.02472,0.02038,0,,46270000,,0,943100,,0,0.02038,Ethiopia,1989
0,0,0,0,22660000000,0,0,0,0,,0,1138000,850100,0,,,,,,,,0,0,0,0,473.1,0,0,0,0,,0,0.02377,0.01775,0,,47890000,0,0,850100,0,0,0.01775,Ethiopia,1990
0,0,0,0,24920000000,0,0,0,0,,0,952300,853600,0,,,,,,,,0,0,0,0,502.4,0,0,0,0,,0,0.0192,0.01721,0,,49610000,0,0,853600,0,0,0.01721,Ethiopia,1991
0,0,0,0,24920000000,0,0,0,0,,0,1365000,813000,0,,,,,,,,0,0,0,0,484.6,0,0,0,0,,0,0.02654,0.01581,0,,51420000,0,0,813000,0,0,0.01581,Ethiopia,1992
0,0,0,0,22660000000,0,0,0,0,,0,1272000,859400,0,,,,,,,,0,0,0,0,425.1,0,0,0,0,,0,0.02386,0.01613,0,,53300000,0,0,859400,0,0,0.01613,Ethiopia,1993
0,0,0,0,22660000000,0,0,0,0,,0,818800,550500,0,,,,,,,,0,0,0,0,410.6,0,0,0,0,,0,0.01484,0.009976,0,,55180000,0,0,550500,0,0,0.009976,Ethiopia,1994
0,0,0,0,22660000000,0,0,0,0,,0,894300,774700,0,,,,,,,,0,0,0,0,397.1,0,0,0,0,,0,0.01568,0.01358,0,,57050000,0,0,774700,0,0,0.01358,Ethiopia,1995
0,0,0,0,24920000000,0,0,0,0,,0,673600,826900,0,,,,,,,,0,0,0,0,423.2,0,0,0,0,,0,0.01144,0.01404,0,,58880000,0,0,826900,0,0,0.01404,Ethiopia,1996
0,0,0,0,24920000000,0,0,0,0,,0,673600,821100,0,68050,,,,,,,0,0,0,0,410.6,0,0,0,0,,0,0.0111,0.01353,0,0.001121,60700000,0,0,821100,0,0,0.01353,Ethiopia,1997
0,0,0,0,24920000000,0,0,0,0,,0,998500,833900,0,68050,,,,,,,0,0,0,0,398.7,0,0,0,0,,0,0.01597,0.01334,0,0.001089,62510000,0,0,833900,0,0,0.01334,Ethiopia,1998
0,0,0,0,24920000000,0,0,0,0,,0,1256000,420400,0,68050,,,,,,,0,0,0,0,387.3,0,0,0,0,,0,0.01952,0.006534,0,0.001058,64340000,0,0,420400,0,0,0.006534,Ethiopia,1999
0,0,0,0,24920000000,0,0,0,0,,0,1346000,0,0,68050,,,,,,,0,0,0,0,376.3,0,0,0,0,,0,0.02032,0,0,0.001028,66220000,0,0,0,0,0,0,Ethiopia,2000
0,0,0,0,24920000000,0,2,2,0,,0,1406000,0,0,68050,,,,,,,0,0,0,0,365.6,0,2.934e-8,2.934e-8,0,,0,0.02063,0,0,0.0009984,68160000,0,2,0,0,2.934e-8,0,Ethiopia,2001
0,0,0,0,24920000000,0,41,41,0,,0,1459000,0,0,68050,,,,,,,0,0,0,0,355.3,0,5.845e-7,5.845e-7,0,,0,0.02081,0,0,0.0009702,70140000,0,41,0,0,5.845e-7,0,Ethiopia,2002
0,0,0,0,24920000000,0,4,4,0,,0,1554000,0,0,68050,,,,,,,0,0,0,0,345.3,0,5.543e-8,5.543e-8,0,,0,0.02154,0,0,0.0009429,72170000,0,4,0,0,5.543e-8,0,Ethiopia,2003
0,0,0,0,24920000000,0,5,5,0,,0,1642000,0,0,68050,,,,,,,0,0,0,0,335.7,0,6.735e-8,6.735e-8,0,,0,0.02211,0,0,0.0009167,74240000,0,5,0,0,6.735e-8,0,Ethiopia,2004
0,0,0,0,24920000000,0,8,8,0,,0,1911000,0,0,68050,,,,,,,0,0,0,0,326.4,0,1.048e-7,1.048e-7,0,,0,0.02503,0,0,0.0008914,76350000,0,8,0,0,1.048e-7,0,Ethiopia,2005
0,0,0,0,24920000000,0,11,11,0,,0,2063000,0,0,68050,,,,,,,0,0,0,0,317.5,0,1.401e-7,1.401e-7,0,,0,0.02629,0,0,0.000867,78490000,0,11,0,0,1.401e-7,0,Ethiopia,2006
0,0,0,0,24920000000,0,718.7,718.7,0,,0,2356000,0,0,68050,,,,,,,0,0,0,0,308.9,0,0.000008908,0.000008908,0,,0,0.02921,0,0,0.0008435,80670000,0,718.7,0,0,0.000008908,0,Ethiopia,2007
0,0,0,0,24920000000,0,14710,14710,0,0,0,2519000,0,0,68050,,,,,,,0,0,0,0,300.6,0,0.0001774,0.0001774,0,0,0,0.03038,0,0,0.0008207,82920000,0,14710,0,0,0.0001774,0,Ethiopia,2008
0,0,0,0,24920000000,0,24930,24930,0,0,0,2584000,0,0,68050,,,,,,,0,0,0,0,292.4,0,0.0002925,0.0002925,0,0,0,0.03032,0,0,0.0007984,85230000,0,24930,0,0,0.0002925,0,Ethiopia,2009
0,0,0,0,24920000000,0,37670,37670,0,0,0,2584000,0,0,68050,,,,,,,0,0,0,0,284.4,0,0.0004298,0.0004298,0,0,0,0.02949,0,0,0.0007765,87640000,0,37670,0,0,0.0004298,0,Ethiopia,2010
0,0,0,0,24920000000,0,97820,97820,0,0,0,2739000,0,0,68050,,,,,,,0,0,0,0,276.5,0,0.001085,0.001085,0,0,0,0.03039,0,0,0.000755,90140000,0,97820,0,0,0.001085,0,Ethiopia,2011
0,0,0,0,24920000000,0,224000,282700,0,0,0,2892000,0,0,68050,,,,,,,0,0,0,0,268.8,0,0.002416,0.003049,0,0,0,0.03119,0,0,0.0007339,92730000,0,282700,0,0,0.003049,0,Ethiopia,2012
0,0,0,0,24920000000,0,291000,291900,0,0,0,3400000,0,0,68050,,,,,,,0,0,0,0,261.3,0,0.003051,0.003061,0,0,0,0.03565,0,0,0.0007134,95390000,0,291900,0,0,0.003061,0,Ethiopia,2013
