Name_x,Name_y,Games,Event
Kerri Allyson Strug (-Fischer),"Shannon Lee Miller (-Phillips, -Falconetti)",1996 Summer,Gymnastics Women's Balance Beam
Kerri Allyson Strug (-Fischer),Dominique Helena Moceanu (-Canales),1996 Summer,Gymnastics Women's Balance Beam
Kerri Allyson Strug (-Fischer),"Jaycie Lynn Phelps (-McClure, -Marus)",1996 Summer,Gymnastics Women's Balance Beam
Wendy Suzanne Bruce (-Martin),Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Individual All-Around
Wendy Suzanne Bruce (-Martin),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Individual All-Around
Wendy Suzanne Bruce (-Martin),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Individual All-Around
Wendy Suzanne Bruce (-Martin),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Individual All-Around
Wendy Suzanne Bruce (-Martin),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Individual All-Around
Dominique Margaux Dawes (-Thompson),Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Individual All-Around
Dominique Margaux Dawes (-Thompson),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Individual All-Around
Dominique Margaux Dawes (-Thompson),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Individual All-Around
Dominique Margaux Dawes (-Thompson),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Individual All-Around
Dominique Margaux Dawes (-Thompson),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Individual All-Around
"Shannon Lee Miller (-Phillips, -Falconetti)",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Individual All-Around
"Shannon Lee Miller (-Phillips, -Falconetti)",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Individual All-Around
"Shannon Lee Miller (-Phillips, -Falconetti)","Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Individual All-Around
"Shannon Lee Miller (-Phillips, -Falconetti)",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Individual All-Around
"Shannon Lee Miller (-Phillips, -Falconetti)","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Individual All-Around
"Elizabeth Anne ""Betty"" Okino",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Individual All-Around
"Elizabeth Anne ""Betty"" Okino",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Individual All-Around
"Elizabeth Anne ""Betty"" Okino","Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Individual All-Around
"Elizabeth Anne ""Betty"" Okino",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Individual All-Around
"Elizabeth Anne ""Betty"" Okino","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Individual All-Around
Kerri Allyson Strug (-Fischer),Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Individual All-Around
Kerri Allyson Strug (-Fischer),Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Individual All-Around
Kerri Allyson Strug (-Fischer),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Individual All-Around
Kerri Allyson Strug (-Fischer),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Individual All-Around
Kerri Allyson Strug (-Fischer),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Individual All-Around
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Individual All-Around
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Individual All-Around
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Individual All-Around
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Individual All-Around
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Individual All-Around
Wendy Suzanne Bruce (-Martin),Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Team All-Around
Wendy Suzanne Bruce (-Martin),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Team All-Around
Wendy Suzanne Bruce (-Martin),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Team All-Around
Wendy Suzanne Bruce (-Martin),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Team All-Around
Wendy Suzanne Bruce (-Martin),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Team All-Around
Dominique Margaux Dawes (-Thompson),Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Team All-Around
Dominique Margaux Dawes (-Thompson),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Team All-Around
Dominique Margaux Dawes (-Thompson),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Team All-Around
Dominique Margaux Dawes (-Thompson),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Team All-Around
Dominique Margaux Dawes (-Thompson),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Team All-Around
"Shannon Lee Miller (-Phillips, -Falconetti)",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Team All-Around
"Shannon Lee Miller (-Phillips, -Falconetti)",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Team All-Around
"Shannon Lee Miller (-Phillips, -Falconetti)","Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Team All-Around
"Shannon Lee Miller (-Phillips, -Falconetti)",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Team All-Around
"Shannon Lee Miller (-Phillips, -Falconetti)","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Team All-Around
"Elizabeth Anne ""Betty"" Okino",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Team All-Around
"Elizabeth Anne ""Betty"" Okino",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Team All-Around
"Elizabeth Anne ""Betty"" Okino","Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Team All-Around
"Elizabeth Anne ""Betty"" Okino",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Team All-Around
"Elizabeth Anne ""Betty"" Okino","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Team All-Around
Kerri Allyson Strug (-Fischer),Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Team All-Around
Kerri Allyson Strug (-Fischer),Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Team All-Around
Kerri Allyson Strug (-Fischer),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Team All-Around
Kerri Allyson Strug (-Fischer),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Team All-Around
Kerri Allyson Strug (-Fischer),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Team All-Around
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Team All-Around
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Team All-Around
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Team All-Around
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Team All-Around
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Team All-Around
Wendy Suzanne Bruce (-Martin),Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Floor Exercise
Wendy Suzanne Bruce (-Martin),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Floor Exercise
Wendy Suzanne Bruce (-Martin),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Floor Exercise
Wendy Suzanne Bruce (-Martin),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Floor Exercise
Wendy Suzanne Bruce (-Martin),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Floor Exercise
Dominique Margaux Dawes (-Thompson),Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Floor Exercise
Dominique Margaux Dawes (-Thompson),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Floor Exercise
Dominique Margaux Dawes (-Thompson),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Floor Exercise
Dominique Margaux Dawes (-Thompson),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Floor Exercise
Dominique Margaux Dawes (-Thompson),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Floor Exercise
"Shannon Lee Miller (-Phillips, -Falconetti)",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Floor Exercise
"Shannon Lee Miller (-Phillips, -Falconetti)",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Floor Exercise
"Shannon Lee Miller (-Phillips, -Falconetti)","Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Floor Exercise
"Shannon Lee Miller (-Phillips, -Falconetti)",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Floor Exercise
"Shannon Lee Miller (-Phillips, -Falconetti)","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Floor Exercise
"Elizabeth Anne ""Betty"" Okino",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Floor Exercise
"Elizabeth Anne ""Betty"" Okino",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Floor Exercise
"Elizabeth Anne ""Betty"" Okino","Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Floor Exercise
"Elizabeth Anne ""Betty"" Okino",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Floor Exercise
"Elizabeth Anne ""Betty"" Okino","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Floor Exercise
Kerri Allyson Strug (-Fischer),Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Floor Exercise
Kerri Allyson Strug (-Fischer),Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Floor Exercise
Kerri Allyson Strug (-Fischer),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Floor Exercise
Kerri Allyson Strug (-Fischer),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Floor Exercise
Kerri Allyson Strug (-Fischer),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Floor Exercise
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Floor Exercise
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Floor Exercise
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Floor Exercise
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Floor Exercise
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Floor Exercise
Wendy Suzanne Bruce (-Martin),Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Horse Vault
Wendy Suzanne Bruce (-Martin),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Horse Vault
Wendy Suzanne Bruce (-Martin),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Horse Vault
Wendy Suzanne Bruce (-Martin),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Horse Vault
Wendy Suzanne Bruce (-Martin),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Horse Vault
Dominique Margaux Dawes (-Thompson),Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Horse Vault
Dominique Margaux Dawes (-Thompson),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Horse Vault
Dominique Margaux Dawes (-Thompson),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Horse Vault
Dominique Margaux Dawes (-Thompson),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Horse Vault
Dominique Margaux Dawes (-Thompson),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Horse Vault
"Shannon Lee Miller (-Phillips, -Falconetti)",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Horse Vault
"Shannon Lee Miller (-Phillips, -Falconetti)",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Horse Vault
"Shannon Lee Miller (-Phillips, -Falconetti)","Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Horse Vault
"Shannon Lee Miller (-Phillips, -Falconetti)",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Horse Vault
"Shannon Lee Miller (-Phillips, -Falconetti)","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Horse Vault
"Elizabeth Anne ""Betty"" Okino",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Horse Vault
"Elizabeth Anne ""Betty"" Okino",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Horse Vault
"Elizabeth Anne ""Betty"" Okino","Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Horse Vault
"Elizabeth Anne ""Betty"" Okino",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Horse Vault
"Elizabeth Anne ""Betty"" Okino","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Horse Vault
Kerri Allyson Strug (-Fischer),Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Horse Vault
Kerri Allyson Strug (-Fischer),Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Horse Vault
Kerri Allyson Strug (-Fischer),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Horse Vault
Kerri Allyson Strug (-Fischer),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Horse Vault
Kerri Allyson Strug (-Fischer),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Horse Vault
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Horse Vault
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Horse Vault
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Horse Vault
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Horse Vault
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Horse Vault
Wendy Suzanne Bruce (-Martin),Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Uneven Bars
Wendy Suzanne Bruce (-Martin),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Uneven Bars
Wendy Suzanne Bruce (-Martin),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Uneven Bars
Wendy Suzanne Bruce (-Martin),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Uneven Bars
Wendy Suzanne Bruce (-Martin),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Uneven Bars
Dominique Margaux Dawes (-Thompson),Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Uneven Bars
Dominique Margaux Dawes (-Thompson),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Uneven Bars
Dominique Margaux Dawes (-Thompson),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Uneven Bars
Dominique Margaux Dawes (-Thompson),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Uneven Bars
Dominique Margaux Dawes (-Thompson),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Uneven Bars
"Shannon Lee Miller (-Phillips, -Falconetti)",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Uneven Bars
"Shannon Lee Miller (-Phillips, -Falconetti)",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Uneven Bars
"Shannon Lee Miller (-Phillips, -Falconetti)","Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Uneven Bars
"Shannon Lee Miller (-Phillips, -Falconetti)",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Uneven Bars
"Shannon Lee Miller (-Phillips, -Falconetti)","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Uneven Bars
"Elizabeth Anne ""Betty"" Okino",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Uneven Bars
"Elizabeth Anne ""Betty"" Okino",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Uneven Bars
"Elizabeth Anne ""Betty"" Okino","Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Uneven Bars
"Elizabeth Anne ""Betty"" Okino",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Uneven Bars
"Elizabeth Anne ""Betty"" Okino","Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Uneven Bars
Kerri Allyson Strug (-Fischer),Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Uneven Bars
Kerri Allyson Strug (-Fischer),Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Uneven Bars
Kerri Allyson Strug (-Fischer),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Uneven Bars
Kerri Allyson Strug (-Fischer),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Uneven Bars
Kerri Allyson Strug (-Fischer),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Uneven Bars
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Uneven Bars
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Uneven Bars
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Uneven Bars
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)","Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Uneven Bars
"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Uneven Bars
Wendy Suzanne Bruce (-Martin),Dominique Margaux Dawes (-Thompson),1992 Summer,Gymnastics Women's Balance Beam
Wendy Suzanne Bruce (-Martin),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Balance Beam
Wendy Suzanne Bruce (-Martin),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Balance Beam
Wendy Suzanne Bruce (-Martin),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Balance Beam
Wendy Suzanne Bruce (-Martin),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Balance Beam
Dominique Margaux Dawes (-Thompson),Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Balance Beam
Dominique Margaux Dawes (-Thompson),"Shannon Lee Miller (-Phillips, -Falconetti)",1992 Summer,Gymnastics Women's Balance Beam
Dominique Margaux Dawes (-Thompson),"Elizabeth Anne ""Betty"" Okino",1992 Summer,Gymnastics Women's Balance Beam
Dominique Margaux Dawes (-Thompson),Kerri Allyson Strug (-Fischer),1992 Summer,Gymnastics Women's Balance Beam
Dominique Margaux Dawes (-Thompson),"Kimberley Lyn ""Kim"" Zmeskal (-Burdette)",1992 Summer,Gymnastics Women's Balance Beam
"Shannon Lee Miller (-Phillips, -Falconetti)",Wendy Suzanne Bruce (-Martin),1992 Summer,Gymnastics Women's Balance Beam
