time,rad_flow,fpv_close,fpv_open,high,bypass,bpv_close,bpv_open,class
4269,45,0,77,0,46,12,32,31,0
4270,58,5,91,2,56,0,32,34,2
4271,55,0,81,-1,-14,4,26,97,70
4272,55,0,93,0,50,-4,38,44,6
4273,43,3,82,0,42,0,39,41,2
4274,38,0,82,-1,38,-2,44,43,0
4275,80,5,84,1,-40,9,4,126,122
4276,44,1,78,0,44,9,34,34,0
4277,56,0,92,-1,46,0,36,46,10
4278,85,0,88,0,0,-18,3,88,86
4279,41,-1,79,0,42,6,38,38,0
4280,56,2,78,2,44,0,22,34,12
4281,46,1,88,4,44,-16,42,44,2
4282,37,0,82,0,38,30,45,43,0
4283,56,-4,95,0,54,0,40,41,2
4284,48,5,81,0,46,0,33,35,2
4285,45,0,79,-1,44,-2,33,35,2
4286,37,0,80,-8,34,0,43,46,4
4287,82,0,85,0,-10,-23,3,95,92
4288,37,0,94,0,10,-14,57,84,26
4289,56,0,97,0,52,31,41,45,4
4290,44,0,88,0,44,18,44,44,0
4291,56,0,81,0,-20,-3,25,102,76
4292,41,0,86,0,42,24,46,45,0
4293,41,-1,76,0,38,-30,35,37,2
4294,58,-2,87,0,56,0,29,30,2
4295,51,-65,88,0,8,5,37,81,44
4296,47,0,86,-5,46,0,40,40,0
4297,48,-2,106,0,46,0,58,60,2
4298,53,1,84,0,52,-13,31,32,2
4299,47,3,82,0,46,0,34,35,0
4300,37,0,79,0,18,26,43,61,18
4301,43,0,77,0,44,17,34,33,0
4302,37,0,79,-1,36,-6,42,43,2
4303,37,0,78,-1,2,-4,41,75,34
4304,55,0,92,0,26,-7,36,66,30
4305,50,-3,83,0,50,0,32,33,2
4306,46,-1,83,0,46,0,37,37,0
4307,45,-2,84,0,44,-10,38,40,2
4308,43,0,78,0,42,-4,35,37,2
4309,56,0,80,-3,20,-12,24,59,36
4310,37,-4,78,0,36,0,41,42,0
4311,47,0,109,6,46,0,62,62,0
4312,57,-2,81,7,56,0,24,24,0
4313,49,1,83,0,50,14,34,33,0
4314,53,0,80,0,54,7,27,26,0
4315,37,0,97,0,28,-13,60,69,8
4316,56,0,97,0,44,4,41,53,12
4317,49,-1,87,0,50,0,38,38,0
4318,79,2,83,0,-46,0,4,130,126
4319,40,0,77,-4,38,0,38,39,2
4320,37,0,77,0,26,-22,40,51,10
4321,55,0,95,0,52,-22,40,44,4
4322,51,0,87,-3,52,0,36,35,0
4323,45,0,90,0,44,-9,45,46,2
4324,56,0,97,0,46,7,41,51,10
4325,56,0,77,0,24,0,21,54,32
4326,45,0,74,-7,44,0,30,30,0
4327,45,0,83,0,46,26,37,36,0
4328,45,0,76,0,44,-18,30,32,2
4329,80,3,84,0,-38,-21,4,123,118
4330,46,2,83,0,46,11,37,36,0
4331,38,0,86,0,36,-22,48,50,2
4332,37,0,80,1,6,0,43,75,32
4333,38,0,76,0,36,-27,38,39,2
4334,37,0,80,-6,20,0,43,59,16
4335,50,0,86,0,50,0,35,37,2
4336,56,0,81,1,-10,-4,25,91,66
4337,55,0,93,0,46,-5,37,46,8
4338,37,0,96,-6,36,0,59,60,2
4339,53,0,81,0,52,-10,28,30,2
4340,50,0,86,-3,50,0,36,37,0
4341,37,0,76,-2,28,1,39,47,8
4342,53,-4,81,-2,54,0,27,26,0
4343,56,0,92,0,56,28,36,35,0
4344,43,0,81,-3,42,-1,37,39,2
4345,49,0,87,0,46,-4,38,41,2
4346,51,0,78,0,52,11,27,26,0
4347,37,0,79,0,34,8,42,46,4
4348,43,4,89,1,42,0,46,48,2
4349,42,0,86,-6,42,0,44,45,0
4350,53,1,78,0,54,28,25,24,0
4351,38,0,81,-1,38,0,43,43,0
4352,41,0,78,0,42,13,37,37,0
4353,84,0,88,0,-2,0,3,90,88
4354,37,0,78,-3,28,0,41,50,8
4355,44,0,78,0,42,-25,34,37,2
4356,55,0,76,0,-14,-11,21,92,70
4357,37,0,82,-3,34,0,45,48,2
4358,81,0,86,5,-24,-6,4,112,108
4359,37,-4,75,0,26,-3,38,49,10
4360,49,1,106,0,50,22,58,57,0
4361,51,-1,84,0,50,-9,33,35,2
4362,55,0,77,0,18,31,22,59,38
4363,84,-4,88,0,2,0,3,85,82
4364,46,-1,83,0,46,4,37,37,0
4365,55,0,98,0,54,20,42,44,2
4366,55,-1,81,0,-22,-2,26,105,78
4367,37,-2,81,0,36,-3,44,44,0
4368,46,0,87,0,44,-23,41,43,2
4369,37,4,79,0,24,14,41,55,14
4370,43,0,83,0,44,15,39,39,0
4371,42,1,77,0,42,0,35,36,0
4372,44,0,77,0,42,-15,34,36,2
4373,40,1,90,3,38,0,49,51,2
4374,41,0,81,0,38,-22,40,42,2
4375,37,0,79,0,28,5,43,51,8
4376,46,-1,82,-2,46,-4,36,35,0
4377,37,0,77,0,-14,-7,40,92,52
4378,37,0,79,0,16,6,42,64,22
4379,37,0,79,0,10,14,43,69,26
4380,44,0,87,-1,44,4,43,43,0
4381,53,0,86,-4,54,9,33,32,0
4382,56,0,81,0,54,-3,25,27,2
4383,55,-3,81,0,-22,-6,26,105,78
4384,49,0,79,0,50,9,31,30,0
4385,41,0,100,0,42,29,59,59,0
4386,39,0,97,5,38,0,58,59,0
4387,54,0,91,1,54,0,37,37,0
4388,56,0,97,0,36,-10,41,60,20
4389,51,0,83,0,50,-16,32,34,2
4390,38,2,102,0,38,1,64,63,0
4391,37,0,97,0,34,1,60,64,4
4392,55,5,84,0,54,0,30,30,0
4393,81,0,84,0,-20,17,4,105,102
4394,59,1,87,5,60,0,28,28,0
4395,51,2,79,0,52,19,27,27,0
4396,55,0,92,0,24,-2,37,69,32
4397,79,1,83,0,-46,0,4,129,126
4398,56,0,78,0,54,-3,22,24,2
4399,44,-4,76,-2,44,3,32,32,0
4400,37,-1,82,-3,-2,19,45,85,40
4401,55,0,77,0,10,-14,21,66,46
4402,46,0,85,-1,46,-2,39,39,0
4403,41,0,81,0,42,27,41,40,0
4404,37,0,79,0,34,1,43,46,2
4405,37,0,77,0,24,22,40,54,14
4406,37,0,84,0,24,-3,47,61,14
4407,41,-3,81,0,42,5,40,40,0
4408,37,0,97,1,18,-12,60,79,18
4409,44,-4,80,3,44,13,36,36,0
4410,53,1,82,0,54,1,29,28,0
4411,37,0,76,3,34,20,39,43,4
4412,84,-3,88,0,0,1,4,88,84
4413,56,0,97,0,52,-22,40,45,4
4414,55,0,76,-6,-20,0,21,97,76
4415,55,0,78,0,8,11,23,70,48
4416,50,0,78,4,50,0,28,29,0
4417,37,0,76,8,38,1,39,37,0
4418,55,-1,81,0,-10,-1,26,92,66
4419,45,2,84,0,44,0,39,40,0
4420,49,0,85,0,50,0,36,36,0
4421,44,2,79,0,44,20,35,35,0
4422,43,0,89,-2,42,-3,46,48,2
4423,55,0,82,0,-42,-12,26,126,100
4424,39,5,86,0,38,0,47,48,0
4425,107,0,108,-2,70,0,1,38,36
4426,42,-5,85,-1,42,0,43,44,0
4427,52,-4,81,0,52,-4,28,29,0
4428,57,0,84,8,56,0,27,27,0
4429,55,0,77,0,16,20,22,62,40
4430,53,0,81,0,54,12,28,26,0
4431,51,0,102,0,52,3,51,50,0
4432,42,1,93,0,42,0,51,52,0
4433,46,1,81,0,46,19,35,35,0
4434,123,136,105,0,36,-1,-18,69,86
4435,43,0,81,0,44,25,38,37,0
4436,41,0,81,-1,42,-1,40,40,0
4437,45,2,90,0,44,-2,44,46,2
4438,55,0,92,0,26,-6,36,66,30
4439,63,0,112,3,62,0,49,50,0
4440,45,0,83,-1,46,23,37,36,0
4441,37,0,80,0,24,-2,43,57,14
4442,55,0,77,0,26,9,21,51,30
4443,41,-2,77,0,42,2,36,35,0
4444,55,0,93,0,2,-10,38,91,52
4445,38,-4,77,0,38,0,40,39,0
4446,45,0,88,0,46,25,42,41,0
4447,45,-1,85,-6,44,-9,40,41,2
4448,37,0,76,-1,20,0,40,55,16
4449,55,0,92,0,34,-5,37,59,22
4450,44,-5,106,0,44,0,62,62,0
4451,55,3,74,-10,-4,-21,19,79,60
4452,41,3,79,0,42,13,38,38,0
4453,37,0,104,1,26,13,67,78,12
4454,55,1,96,0,52,0,41,44,4
4455,55,0,79,6,20,-21,24,59,34
4456,51,1,82,2,50,0,31,33,2
4457,55,-2,97,0,46,0,42,51,8
4458,55,0,96,-7,50,0,41,47,6
4459,81,0,84,0,-14,-10,3,99,96
4460,55,-1,77,0,26,-24,22,52,30
4461,41,0,79,0,38,-12,38,40,2
4462,52,1,82,-4,52,0,29,30,0
4463,84,0,87,0,-4,0,3,92,88
4464,39,16,77,0,28,0,38,48,10
4465,37,0,104,0,20,-29,67,83,16
4466,41,-1,81,0,42,12,40,39,0
4467,44,3,85,0,44,12,41,41,0
4468,55,-1,77,0,16,-1,22,62,40
4469,42,1,79,1,42,0,37,38,0
4470,37,0,75,0,34,7,38,41,2
4471,46,-1,77,0,46,5,31,30,0
4472,37,0,79,0,6,-9,42,74,32
4473,41,0,77,8,38,0,36,38,2
4474,37,0,74,0,34,23,37,41,4
4475,56,-1,78,-3,26,-6,22,52,30
4476,37,-3,81,2,36,0,44,44,0
4477,41,0,82,0,42,9,41,41,0
4478,37,0,78,0,24,4,42,55,14
4479,41,2,76,0,42,6,34,34,0
4480,43,3,77,0,42,0,35,36,2
4481,47,0,87,6,46,0,40,41,0
4482,79,0,83,2,-42,0,5,127,122
4483,55,0,97,0,50,-23,41,48,6
4484,53,-19,79,0,0,0,25,79,54
4485,37,-21,76,0,20,0,39,55,16
4486,38,2,92,0,26,9,54,66,12
4487,37,0,86,-3,36,0,49,50,0
4488,37,0,81,-1,36,-1,44,44,0
4489,42,4,79,0,42,0,38,38,0
4490,49,0,95,0,46,-1,47,49,2
4491,57,1,84,-7,56,0,28,28,0
4492,72,8,76,5,-42,-8,4,120,116
4493,64,0,113,1,64,21,49,48,0
4494,75,2,79,1,-42,0,4,123,118
4495,41,0,77,0,42,13,36,35,0
4496,41,0,79,1,42,29,39,38,0
4497,51,0,85,0,50,-1,34,36,2
4498,37,0,78,0,-6,-10,42,86,44
4499,42,-1,77,3,42,0,35,35,0
4500,50,-4,77,0,50,0,27,28,0
4501,37,0,77,0,18,23,40,59,18
4502,37,0,76,0,30,-3,39,45,6
4503,37,0,76,0,18,-6,40,58,18
4504,37,0,83,0,30,10,46,52,6
4505,37,0,79,-2,10,0,42,69,26
4506,58,0,86,0,56,-2,27,29,2
4507,37,7,77,-2,-22,2,41,101,60
4508,44,-5,83,0,44,0,38,39,0
4509,51,0,78,-1,52,27,27,26,0
4510,42,1,89,1,42,0,47,48,0
4511,38,0,110,0,38,0,72,71,0
4512,38,0,75,0,38,0,37,36,0
4513,55,0,93,0,52,-4,38,42,4
4514,37,0,109,0,36,0,71,73,2
4515,49,0,77,0,46,-25,28,30,2
4516,50,0,91,2,50,0,41,42,0
4517,47,-1,95,1,46,0,48,49,0
4518,55,0,96,-6,50,0,41,47,6
4519,37,-1,76,0,36,-8,38,39,2
4520,38,-2,79,-1,38,0,41,40,0
4521,44,0,106,-1,42,-25,62,64,2
4522,55,0,77,0,36,-7,22,41,20
4523,46,0,85,0,46,19,39,39,0
4524,47,3,86,-1,46,0,40,40,0
4525,37,0,83,-1,34,6,46,50,4
4526,45,0,86,0,44,-6,41,42,2
4527,38,0,79,0,38,6,41,40,0
4528,51,-1,87,0,52,3,36,35,0
4529,41,0,86,0,42,0,45,45,0
4530,56,0,107,0,56,10,51,50,0
4531,37,0,76,0,26,-11,40,50,10
4532,106,0,107,-3,70,0,1,37,36
4533,50,0,87,0,50,0,37,38,0
4534,41,0,82,-6,38,-4,41,43,2
4535,46,0,88,4,46,0,42,42,0
4536,37,0,106,0,38,16,68,67,0
4537,48,-1,79,0,50,21,31,30,0
4538,45,-1,76,0,46,11,31,30,0
4539,37,0,104,0,26,-30,67,78,12
4540,39,-2,75,0,38,0,36,36,0
4541,37,0,77,6,28,17,41,49,8
4542,56,-1,97,0,46,-3,41,50,10
4543,37,0,77,0,-4,4,41,83,42
4544,37,0,77,0,12,12,40,64,24
4545,39,3,80,-4,38,0,41,41,0
4546,37,0,80,0,34,-6,43,46,2
4547,41,1,79,0,38,-10,38,40,2
4548,37,0,81,-3,36,-11,43,44,2
4549,55,0,95,-2,54,-4,40,41,2
4550,56,0,81,0,-6,-3,25,89,64
4551,45,4,76,0,44,0,32,32,0
4552,37,0,78,0,-4,-9,41,83,42
4553,55,0,79,0,12,-13,23,66,42
4554,53,5,79,0,52,-8,26,27,2
4555,37,1,79,0,34,18,41,45,4
4556,47,-1,86,-3,46,-5,39,40,0
4557,45,1,81,0,44,0,37,37,0
4558,37,0,77,0,0,-21,40,77,36
4559,38,1,78,0,38,19,40,39,0
4560,49,-1,83,0,50,2,34,33,0
4561,56,0,98,0,52,28,42,46,4
4562,46,0,79,0,44,-19,33,35,2
4563,41,-1,75,0,42,15,34,34,0
4564,41,0,81,0,42,18,40,40,0
4565,55,0,95,3,38,22,40,57,16
4566,51,1,78,-5,52,12,27,26,0
4567,45,1,108,0,44,0,63,64,2
4568,38,3,81,0,38,6,43,42,0
4569,49,-2,88,0,50,4,39,39,0
4570,38,4,76,0,38,11,38,37,0
4571,41,0,78,6,38,-8,37,39,2
4572,37,3,82,0,36,0,45,46,2
4573,45,0,86,5,44,-2,40,42,2
4574,38,1,83,0,38,17,45,44,0
4575,40,0,81,-6,38,0,40,42,2
4576,40,0,78,4,38,0,38,39,2
4577,37,1,81,0,-2,0,44,83,40
4578,55,0,77,0,6,-14,22,72,50
4579,37,0,92,0,24,1,55,69,14
4580,45,0,86,-7,44,-3,40,42,2
4581,37,0,99,3,28,0,62,71,8
4582,37,0,90,0,24,-6,52,66,14
4583,55,0,93,0,2,-8,38,91,52
4584,37,0,78,-1,34,-2,41,45,4
4585,58,-1,91,0,56,0,33,34,0
4586,50,1,86,6,50,0,37,37,0
4587,74,11,78,12,-42,-2,4,122,118
4588,49,0,77,0,46,-2,29,31,2
4589,52,-5,81,0,52,0,29,30,0
4590,41,0,79,-4,42,5,38,37,0
4591,45,-1,79,0,46,12,33,32,0
4592,41,0,97,0,42,15,56,55,0
4593,46,-4,83,0,46,0,37,36,0
4594,55,0,77,0,-14,14,21,92,70
4595,37,1,97,0,30,-16,60,66,6
4596,37,0,84,3,30,12,47,53,6
4597,56,0,78,-6,26,-6,22,52,30
4598,38,5,81,0,38,0,42,42,0
4599,48,-4,76,0,46,0,28,30,2
4600,55,0,95,-4,54,7,40,41,2
4601,37,0,76,-1,34,13,39,42,2
4602,42,2,88,0,42,0,45,46,2
4603,46,0,88,0,44,-29,43,44,2
4604,45,-1,85,1,44,0,40,41,2
4605,56,-1,78,-3,26,-5,22,52,30
4606,49,-5,87,0,46,-20,38,41,2
4607,38,1,80,0,38,11,42,41,0
4608,41,0,86,0,38,-13,46,48,2
4609,37,0,99,0,30,4,61,68,6
4610,37,0,82,-1,-2,6,45,85,40
4611,39,4,102,0,38,0,62,63,0
4612,37,0,81,-1,36,-5,43,44,2
4613,49,1,86,0,46,-18,37,39,2
4614,55,0,78,0,26,8,23,52,30
4615,37,0,83,-3,-4,-12,46,88,42
4616,37,-4,75,-1,20,0,38,54,16
4617,45,0,85,1,44,-10,40,41,2
4618,37,0,105,0,36,4,68,69,2
4619,39,0,78,-1,38,-2,39,39,0
4620,80,4,84,1,-40,7,4,126,122
4621,50,1,83,0,50,0,33,34,0
4622,52,1,77,0,52,0,25,25,0
4623,57,2,79,0,56,0,23,23,0
4624,56,0,95,0,50,0,40,46,6
4625,55,0,97,0,46,-1,42,51,8
4626,45,0,82,0,46,18,37,35,0
4627,48,0,87,-2,46,-4,39,41,2
4628,43,0,79,0,42,-1,35,37,2
4629,55,0,92,0,8,-4,37,84,48
4630,47,0,88,6,46,0,41,41,0
4631,55,0,92,4,26,0,37,66,30
4632,55,0,77,0,8,7,22,70,48
4633,46,0,79,0,44,-15,34,35,2
4634,46,0,81,-3,46,8,35,34,0
4635,43,0,83,0,44,10,40,39,0
4636,37,0,77,0,-24,-29,40,103,62
4637,49,0,77,0,46,-12,28,30,2
4638,37,0,104,7,18,0,67,86,20
4639,37,0,76,-3,30,13,39,45,6
4640,45,-1,85,2,46,9,40,39,0
4641,37,0,93,0,18,31,55,75,20
4642,46,0,82,0,46,22,36,35,0
4643,56,0,80,4,-4,0,24,85,62
4644,55,0,83,2,54,0,28,29,2
4645,51,0,81,-3,50,-9,30,32,2
4646,37,0,76,-2,36,0,39,39,0
4647,57,-4,88,-3,56,0,31,31,0
4648,56,2,79,0,56,2,23,23,0
4649,55,0,77,-2,-4,16,21,82,60
4650,49,-2,83,0,50,7,34,34,0
4651,37,0,82,1,-2,9,45,85,40
4652,54,-2,83,0,54,0,28,28,0
4653,41,-2,76,0,42,16,35,35,0
4654,45,2,76,-1,44,0,31,32,0
4655,39,0,85,-1,38,0,46,46,0
4656,42,-2,81,0,42,0,39,40,2
4657,48,0,85,0,46,-13,37,39,2
4658,51,0,83,3,50,-1,32,33,2
4659,43,0,102,0,44,12,59,58,0
4660,85,1,88,0,0,0,3,88,86
4661,37,0,104,0,26,2,67,78,12
4662,42,-1,86,0,42,0,44,45,2
4663,39,-5,81,4,38,0,42,43,0
4664,44,5,81,0,44,1,37,37,0
4665,49,-1,81,0,50,8,33,32,0
4666,37,0,76,2,20,0,40,55,16
4667,56,0,96,0,38,-2,40,57,18
4668,46,-4,77,4,46,0,31,31,0
4669,55,-2,97,-2,46,-4,42,51,8
4670,56,0,84,0,54,-10,28,30,2
4671,45,-3,109,0,44,0,65,66,0
4672,37,0,83,0,6,-8,47,78,32
4673,46,0,83,-5,46,17,37,37,0
4674,37,0,80,3,36,0,43,44,0
4675,37,0,80,0,18,12,43,62,18
4676,39,0,81,-1,38,0,42,43,0
4677,45,0,82,1,44,-2,37,38,2
4678,55,0,77,0,-28,-9,21,105,84
4679,55,0,77,0,-4,-12,21,82,60
4680,79,0,83,0,-38,1,4,122,118
4681,37,0,76,0,38,14,39,37,0
4682,55,0,95,0,52,-19,40,44,4
4683,37,0,79,4,36,0,42,43,2
4684,49,0,88,-3,50,11,40,39,0
4685,60,0,109,-3,60,0,49,49,0
4686,55,-2,81,-7,54,0,27,27,0
4687,82,0,86,1,-6,0,4,94,90
4688,55,-1,80,0,54,-2,25,26,2
4689,37,0,103,0,30,-4,66,72,6
4690,42,0,87,-7,42,0,45,46,2
4691,49,4,88,0,50,10,39,39,0
4692,37,-1,79,-4,18,0,42,61,18
4693,41,2,80,0,38,-28,39,41,2
4694,55,2,84,2,54,0,28,30,2
4695,47,4,87,2,46,0,40,41,0
4696,55,0,81,0,-6,6,25,88,64
4697,56,0,79,0,54,-8,23,24,2
4698,55,0,95,0,44,-23,40,51,12
4699,46,-2,85,-7,46,18,39,39,0
4700,40,1,102,0,38,0,61,63,2
4701,37,0,79,0,12,-5,42,66,24
4702,44,1,86,0,44,6,43,42,0
4703,38,0,107,0,36,-27,69,71,2
4704,45,5,75,0,44,0,30,31,0
4705,37,0,75,0,34,26,38,41,2
4706,40,-1,86,0,38,0,45,47,2
4707,39,-8,90,1,6,0,52,85,34
4708,52,3,82,0,52,0,30,30,0
4709,56,0,96,0,50,0,40,47,6
4710,56,1,80,0,54,-30,24,26,2
4711,44,0,76,5,44,3,32,32,0
4712,53,0,86,0,52,-8,33,34,2
4713,45,-3,77,0,46,10,32,31,0
4714,37,0,78,-1,20,-3,42,57,16
4715,37,1,81,0,36,0,44,45,0
4716,37,0,77,0,6,-1,40,72,32
4717,55,0,78,0,18,21,23,60,38
4718,49,-2,89,0,46,-23,40,42,2
4719,41,0,86,0,42,13,45,44,0
4720,37,4,77,0,36,0,40,41,2
4721,41,1,77,0,38,-4,36,38,2
4722,51,-3,80,0,50,-7,29,31,2
4723,38,0,92,8,12,0,54,79,24
4724,45,-1,81,0,44,-19,36,37,2
4725,37,0,79,0,8,-25,43,72,28
4726,42,5,75,0,42,1,33,34,0
4727,43,0,86,0,42,-22,42,44,2
4728,79,0,84,8,-42,-21,4,128,124
4729,46,-4,80,0,46,0,34,34,0
4730,37,-2,77,0,36,-16,39,41,2
4731,44,1,77,0,44,0,33,34,0
4732,41,0,83,2,42,22,42,41,0
4733,37,0,75,-1,28,21,38,46,8
4734,45,-6,81,0,44,0,36,37,2
4735,50,-4,90,0,50,0,39,41,2
4736,55,0,79,-2,6,-5,23,74,50
4737,55,0,95,-5,46,0,40,49,8
4738,44,0,78,0,44,0,34,34,0
4739,48,0,88,1,46,-2,40,42,2
4740,41,0,89,1,38,-9,48,50,2
4741,42,0,90,0,42,0,48,49,2
4742,56,0,96,0,56,31,40,39,0
4743,37,0,79,0,36,21,42,43,2
4744,56,0,97,0,46,0,41,51,10
4745,37,4,79,0,24,2,41,55,14
4746,46,0,83,0,44,-20,37,39,2
4747,85,0,88,-5,6,0,3,83,80
4748,37,0,105,0,18,0,68,87,18
4749,37,0,106,0,34,-25,69,72,4
4750,51,-1,81,0,50,-4,30,32,2
4751,40,0,88,6,38,0,48,50,2
4752,45,0,107,1,44,0,62,63,2
4753,37,0,78,-3,-6,0,41,86,44
4754,55,-4,86,0,56,24,31,30,0
4755,38,4,83,-1,38,-2,44,44,0
4756,44,-1,86,2,44,0,42,42,0
4757,37,0,75,-1,26,-9,38,49,10
4758,55,0,96,0,50,-17,41,47,6
4759,55,0,81,0,54,-18,26,27,2
4760,55,0,92,-6,46,0,36,45,8
4761,81,-4,86,-4,-40,0,4,127,122
4762,43,0,84,0,42,-5,41,43,2
4763,37,0,79,0,20,-16,42,58,16
4764,42,22,77,0,28,0,35,48,14
4765,42,0,75,0,42,0,32,34,2
4766,46,0,81,4,46,1,35,35,0
4767,56,0,78,0,44,7,22,34,12
4768,37,0,79,0,30,-24,43,48,6
4769,43,0,88,-5,44,13,44,44,0
4770,105,-4,106,0,70,0,1,36,36
4771,39,4,93,1,34,0,54,60,6
4772,50,4,80,0,50,0,30,31,0
4773,85,0,89,6,2,0,4,86,82
4774,43,1,85,0,42,-4,42,44,2
4775,37,1,79,0,20,15,41,58,16
4776,54,8,77,0,-22,0,23,101,78
4777,37,0,79,-5,12,26,42,66,24
4778,51,0,78,-2,50,-8,27,29,2
4779,46,0,88,2,46,6,41,41,0
4780,56,0,95,0,56,19,40,39,0
4781,56,0,79,0,12,-1,23,66,42
4782,47,0,84,1,46,0,36,37,0
4783,51,0,83,0,50,-5,32,34,2
4784,46,0,82,6,46,1,36,35,0
4785,81,0,84,0,-18,4,4,103,98
4786,37,0,78,-2,0,0,42,78,36
4787,51,1,107,-1,50,0,56,58,2
4788,56,3,79,0,54,-10,24,25,2
4789,39,-1,76,4,38,0,37,37,0
4790,38,0,75,0,36,-21,37,39,2
4791,81,0,84,0,-24,0,4,110,106
4792,43,-1,83,0,44,20,39,39,0
4793,39,-1,77,0,38,-1,37,38,0
4794,56,0,92,0,54,-1,36,38,2
4795,49,-1,79,-1,50,0,30,30,0
4796,56,4,86,0,56,18,31,30,0
4797,81,-1,84,0,-12,17,4,97,94
4798,53,-2,79,0,54,14,26,24,0
4799,55,0,78,0,26,10,23,52,30
4800,49,31,77,0,-22,0,28,101,72
4801,55,0,77,0,38,27,22,39,16
4802,49,1,87,0,46,-8,38,41,2
4803,49,-1,80,0,50,11,31,31,0
4804,41,-3,76,-1,42,0,35,35,0
4805,46,1,81,0,46,8,35,34,0
4806,45,0,83,0,44,-25,37,39,2
4807,43,0,78,0,42,-11,35,37,2
4808,56,0,96,-6,50,-9,40,47,6
4809,37,0,76,0,38,26,39,37,0
4810,49,-5,86,-4,50,-5,37,37,0
4811,43,-3,84,0,44,22,41,41,0
4812,51,0,86,0,52,13,36,35,0
4813,44,0,89,0,42,-18,45,48,2
4814,52,-3,109,0,52,0,57,57,0
4815,83,0,86,0,-4,-3,4,92,88
4816,37,0,90,-3,24,-7,52,66,14
4817,56,0,76,0,-12,6,20,89,68
4818,55,3,71,-2,0,0,16,71,56
4819,45,-4,86,0,46,5,40,39,0
4820,56,4,95,0,46,0,40,49,10
4821,51,2,78,0,52,11,27,26,0
4822,37,0,81,0,24,9,44,57,14
4823,47,0,85,1,46,0,38,39,0
4824,45,0,83,0,46,11,37,36,0
4825,45,0,85,0,46,30,40,39,0
4826,56,0,95,0,46,18,40,49,10
4827,49,0,87,0,50,9,38,38,0
4828,37,0,79,0,0,-6,42,79,36
4829,58,-2,91,0,56,0,33,34,0
4830,37,0,108,-1,30,0,71,77,6
4831,37,0,76,-1,16,4,39,61,22
4832,44,0,79,0,44,20,35,35,0
4833,37,0,92,0,16,29,54,76,22
4834,56,1,85,0,54,-21,29,31,2
4835,57,0,81,1,56,0,24,24,0
4836,41,0,82,-6,38,-6,41,43,2
4837,42,-3,81,0,42,0,39,40,2
4838,45,0,79,0,46,24,33,32,0
4839,46,4,86,0,44,-7,40,42,2
4840,45,0,87,0,44,-1,42,43,2
4841,53,5,88,0,52,-3,35,37,2
4842,37,0,105,-6,24,0,68,82,14
4843,55,0,77,0,2,4,22,75,52
4844,55,0,95,0,50,18,40,46,6
4845,55,0,96,0,38,-7,41,57,16
4846,41,-4,75,0,42,11,34,34,0
4847,47,2,87,-1,46,0,40,41,0
4848,37,0,104,0,26,5,67,78,12
4849,64,0,111,0,62,-1,47,49,2
4850,44,0,89,0,44,18,45,45,0
4851,55,-1,86,0,54,-5,31,32,2
4852,53,0,87,0,54,5,34,33,0
4853,51,0,88,0,52,24,37,36,0
4854,37,-51,106,-1,30,0,69,75,6
4855,41,1,81,0,38,-6,40,42,2
4856,37,0,77,-4,-10,0,40,87,46
4857,45,-4,81,0,44,0,36,37,2
4858,37,0,93,0,28,-4,56,65,8
4859,37,0,83,0,30,-20,47,52,6
4860,55,0,78,-2,8,-7,23,70,48
4861,44,0,81,-1,44,1,38,37,0
4862,56,0,96,6,52,0,40,44,4
4863,37,0,84,0,24,-1,47,61,14
4864,45,0,85,0,44,143,41,41,0
4865,42,0,86,-7,42,0,44,45,0
4866,48,0,88,0,46,-1,39,41,2
4867,45,0,88,0,46,16,42,41,0
4868,49,-1,77,0,50,12,28,28,0
4869,46,0,79,0,44,-25,33,35,2
4870,37,0,77,0,28,-1,40,48,8
4871,56,1,86,0,56,0,29,29,0
4872,37,0,78,0,0,-7,42,78,36
4873,55,0,86,0,56,18,30,29,0
4874,50,0,82,7,50,0,32,33,2
4875,37,0,80,0,20,18,43,59,16
4876,37,-1,78,-3,2,-10,41,75,34
4877,58,-2,84,0,56,0,25,27,2
4878,48,-1,83,-5,46,-7,35,37,2
4879,45,0,83,0,46,13,37,36,0
4880,42,1,97,0,38,-30,56,59,2
4881,81,0,84,0,-14,5,3,100,96
4882,45,0,77,0,46,23,32,31,0
4883,51,0,86,0,50,-27,35,37,2
4884,54,0,79,3,54,0,26,25,0
4885,42,0,83,7,42,0,41,42,2
4886,51,1,86,0,52,2,35,35,0
4887,42,2,75,0,42,0,32,34,2
4888,55,0,81,-5,54,0,26,27,2
4889,37,0,104,0,26,-14,67,78,12
4890,37,0,77,-1,-20,5,41,98,58
4891,56,0,95,0,54,-4,40,41,2
4892,45,0,79,0,46,29,33,32,0
4893,55,0,77,0,-2,-6,21,79,58
4894,45,-5,84,0,44,0,39,40,0
4895,40,-5,81,0,38,0,41,43,2
4896,55,0,92,0,-2,13,36,94,58
4897,44,0,86,0,44,22,43,42,0
4898,44,-1,79,0,44,4,35,35,0
4899,49,0,82,0,50,9,33,33,0
4900,49,0,81,0,50,25,33,32,0
4901,50,5,87,-1,50,0,37,38,0
4902,39,-1,79,-1,38,0,39,40,0
4903,56,3,97,0,54,8,40,42,2
4904,53,0,86,-1,54,-2,32,32,0
4905,53,-2,83,0,52,-27,30,32,2
4906,56,0,78,0,8,-14,22,70,48
4907,53,0,78,0,54,22,25,24,0
