CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
2,18,Reputation,11489,5,683,0,1319,37728,5836
3,18,Reputation,11489,8,683,1628,1319,37732,5836
0,18,Reputation,11489,2,683,0,1319,37937,5836
2,18,Reputation,11489,4,683,0,1319,38306,5836
0,18,Reputation,11489,16,683,1735,1319,38370,5836
6,18,Reputation,11489,12,683,542,1319,38616,5836
2,18,Reputation,11489,3,683,0,1319,40371,5836
1,18,Reputation,11489,2,683,0,1319,43021,5836
3,18,Reputation,11489,4,683,0,1319,43275,5836
2,18,Reputation,11489,4,683,0,1319,44857,5836
4,18,Reputation,11489,11,683,0,1319,45805,5836
8,18,Reputation,11489,2,683,0,1319,45806,5836
0,18,Reputation,11489,12,683,0,1319,46210,5836
0,18,Reputation,11489,2,683,0,1319,46225,5836
0,18,Reputation,11489,2,683,0,1319,46919,5836
3,18,Reputation,11489,3,683,963,1319,46964,5836
7,18,Reputation,11489,7,683,0,1319,47493,5836
6,18,Reputation,11489,6,683,328,1319,47676,5836
4,18,Reputation,11489,3,683,206,1319,48367,5836
8,18,Reputation,11489,1,683,0,1319,48524,5836
1,18,Reputation,11489,1,683,0,1319,49621,5836
0,18,Reputation,11489,3,683,0,1319,51344,5836
0,18,Reputation,11489,1,683,0,1319,53275,5836
2,18,Reputation,11489,1,683,0,1319,55002,5836
7,18,Reputation,11489,3,683,0,1319,55024,5836
2,18,Reputation,11489,2,683,0,1319,60982,5836
0,18,Reputation,11489,2,683,0,1319,60984,5836
0,18,Reputation,11489,1,683,0,1319,60986,5836
2,18,Reputation,11489,7,683,0,1319,61103,5836
0,18,Reputation,11489,2,683,0,1319,64828,5836
0,18,Reputation,11489,6,683,0,1319,65042,5836
0,18,Reputation,11489,1,683,26,1319,66405,5836
0,18,Reputation,11489,4,683,0,1319,66899,5836
2,18,Reputation,11489,7,683,0,1319,67127,5836
0,18,Reputation,11489,3,683,0,1319,67239,5836
0,18,Reputation,11489,4,683,0,1319,67365,5836
3,18,Reputation,11489,0,683,0,1319,70216,5836
1,18,Reputation,11489,1,683,0,1319,70217,5836
0,18,Reputation,11489,1,683,0,1319,71060,5836
0,18,Reputation,11489,3,683,0,1319,71129,5836
8,18,Reputation,11489,1,683,0,1319,71484,5836
1,18,Reputation,11489,3,683,0,1319,71492,5836
3,18,Reputation,11489,4,683,0,1319,72850,5836
6,18,Reputation,11489,1,683,0,1319,74139,5836
0,18,Reputation,11489,2,683,0,1319,74159,5836
6,18,Reputation,11489,15,683,366,1319,74776,5836
3,18,Reputation,11489,1,683,0,1319,74904,5836
0,18,Reputation,11489,3,683,0,1319,78560,5836
0,18,Reputation,11489,1,683,43,1319,79129,5836
5,18,Reputation,11489,3,683,0,1319,79375,5836
0,18,Reputation,11489,2,683,0,1319,79493,5836
3,18,Reputation,11489,4,683,0,1319,81398,5836
8,18,Reputation,11489,135,683,0,1319,83262,5836
2,18,Reputation,11489,5,683,0,1319,85543,5836
2,18,Reputation,11489,2,683,0,1319,92568,5836
0,18,Reputation,11489,3,683,0,1319,94279,5836
0,18,Reputation,11489,3,683,0,1319,94942,5836
0,18,Reputation,11489,2,683,0,1319,95238,5836
2,18,Reputation,11489,1,683,0,1319,95471,5836
6,18,Reputation,11489,1,683,0,1319,96675,5836
0,18,Reputation,11489,1,683,0,1319,97936,5836
2,18,Reputation,11489,4,683,64,1319,101178,5836
1,18,Reputation,11489,3,683,0,1319,103275,5836
0,18,Reputation,11489,0,683,0,1319,105483,5836
0,18,Reputation,11489,1,683,36,1319,105633,5836
0,18,Reputation,11489,1,683,27,1319,105732,5836
0,18,Reputation,11489,0,683,0,1319,110207,5836
0,125,Reputation,37083,0,8641,0,5554,14114,7290
4,125,Reputation,37083,4,8641,1218,5554,18119,7290
0,125,Reputation,37083,4,8641,0,5554,18169,7290
0,125,Reputation,37083,2,8641,0,5554,18171,7290
0,125,Reputation,37083,3,8641,0,5554,18172,7290
0,125,Reputation,37083,1,8641,0,5554,18204,7290
3,125,Reputation,37083,19,8641,0,5554,18213,7290
0,125,Reputation,37083,3,8641,0,5554,18255,7290
1,125,Reputation,37083,1,8641,0,5554,18269,7290
4,125,Reputation,37083,1,8641,0,5554,18306,7290
7,125,Reputation,37083,2,8641,0,5554,18324,7290
1,125,Reputation,37083,10,8641,0,5554,18334,7290
6,125,Reputation,37083,1,8641,0,5554,18370,7290
0,125,Reputation,37083,2,8641,0,5554,18498,7290
4,125,Reputation,37083,9,8641,0,5554,18641,7290
0,125,Reputation,37083,1,8641,0,5554,18645,7290
4,125,Reputation,37083,2,8641,0,5554,18667,7290
0,125,Reputation,37083,2,8641,0,5554,18685,7290
0,125,Reputation,37083,3,8641,0,5554,18697,7290
6,125,Reputation,37083,15,8641,0,5554,18726,7290
3,125,Reputation,37083,6,8641,0,5554,18850,7290
0,125,Reputation,37083,3,8641,0,5554,18965,7290
5,125,Reputation,37083,5,8641,0,5554,18974,7290
0,125,Reputation,37083,1,8641,0,5554,19095,7290
1,125,Reputation,37083,1,8641,0,5554,19178,7290
0,125,Reputation,37083,2,8641,0,5554,19197,7290
0,125,Reputation,37083,1,8641,0,5554,19587,7290
1,125,Reputation,37083,5,8641,0,5554,19589,7290
1,125,Reputation,37083,10,8641,0,5554,19630,7290
0,125,Reputation,37083,4,8641,0,5554,19691,7290
0,125,Reputation,37083,6,8641,0,5554,19892,7290
0,125,Reputation,37083,1,8641,0,5554,19899,7290
2,125,Reputation,37083,3,8641,0,5554,20004,7290
10,125,Reputation,37083,10,8641,0,5554,20007,7290
0,125,Reputation,37083,4,8641,0,5554,20182,7290
7,125,Reputation,37083,4,8641,0,5554,20197,7290
4,125,Reputation,37083,24,8641,0,5554,20303,7290
0,125,Reputation,37083,10,8641,0,5554,20453,7290
10,125,Reputation,37083,16,8641,0,5554,20455,7290
0,125,Reputation,37083,0,8641,0,5554,20492,7290
0,125,Reputation,37083,0,8641,0,5554,20493,7290
1,125,Reputation,37083,1,8641,0,5554,20498,7290
1,125,Reputation,37083,4,8641,0,5554,20505,7290
0,125,Reputation,37083,10,8641,0,5554,20516,7290
3,125,Reputation,37083,3,8641,0,5554,20702,7290
0,125,Reputation,37083,1,8641,0,5554,20724,7290
6,125,Reputation,37083,3,8641,0,5554,20737,7290
0,125,Reputation,37083,7,8641,0,5554,20832,7290
15,125,Reputation,37083,98,8641,0,5554,20856,7290
0,125,Reputation,37083,3,8641,0,5554,20898,7290
0,125,Reputation,37083,0,8641,0,5554,20960,7290
1,125,Reputation,37083,12,8641,0,5554,21027,7290
1,125,Reputation,37083,1,8641,0,5554,21028,7290
0,125,Reputation,37083,5,8641,0,5554,21210,7290
1,125,Reputation,37083,9,8641,0,5554,21292,7290
3,125,Reputation,37083,10,8641,0,5554,21357,7290
0,125,Reputation,37083,3,8641,0,5554,21412,7290
0,125,Reputation,37083,3,8641,0,5554,21438,7290
2,125,Reputation,37083,2,8641,0,5554,21646,7290
0,125,Reputation,37083,7,8641,0,5554,21666,7290
1,125,Reputation,37083,31,8641,0,5554,21669,7290
8,125,Reputation,37083,2,8641,0,5554,21824,7290
2,125,Reputation,37083,12,8641,0,5554,21840,7290
0,125,Reputation,37083,2,8641,0,5554,21852,7290
6,125,Reputation,37083,13,8641,0,5554,21901,7290
1,125,Reputation,37083,4,8641,0,5554,21961,7290
5,125,Reputation,37083,4,8641,0,5554,22043,7290
10,125,Reputation,37083,4,8641,0,5554,22140,7290
3,125,Reputation,37083,3,8641,0,5554,22253,7290
2,125,Reputation,37083,4,8641,0,5554,22256,7290
4,125,Reputation,37083,6,8641,0,5554,22286,7290
9,125,Reputation,37083,2,8641,0,5554,22316,7290
17,125,Reputation,37083,22,8641,0,5554,22350,7290
1,125,Reputation,37083,10,8641,0,5554,22361,7290
5,125,Reputation,37083,7,8641,0,5554,22375,7290
0,125,Reputation,37083,6,8641,0,5554,22432,7290
5,125,Reputation,37083,9,8641,0,5554,22570,7290
0,125,Reputation,37083,3,8641,0,5554,22573,7290
6,125,Reputation,37083,50,8641,0,5554,22721,7290
0,125,Reputation,37083,3,8641,0,5554,22744,7290
0,125,Reputation,37083,3,8641,0,5554,22771,7290
1,125,Reputation,37083,1,8641,0,5554,22803,7290
0,125,Reputation,37083,5,8641,0,5554,22825,7290
1,125,Reputation,37083,7,8641,0,5554,22827,7290
1,125,Reputation,37083,6,8641,0,5554,22830,7290
3,125,Reputation,37083,10,8641,0,5554,22905,7290
1,125,Reputation,37083,1,8641,0,5554,22917,7290
4,125,Reputation,37083,3,8641,0,5554,22919,7290
0,125,Reputation,37083,1,8641,0,5554,22978,7290
0,125,Reputation,37083,0,8641,0,5554,23021,7290
0,125,Reputation,37083,2,8641,0,5554,23086,7290
1,125,Reputation,37083,1,8641,0,5554,23100,7290
0,125,Reputation,37083,2,8641,0,5554,23116,7290
2,125,Reputation,37083,3,8641,0,5554,23126,7290
0,125,Reputation,37083,0,8641,0,5554,23289,7290
0,125,Reputation,37083,3,8641,0,5554,23291,7290
5,125,Reputation,37083,16,8641,0,5554,23631,7290
0,125,Reputation,37083,0,8641,0,5554,23924,7290
0,125,Reputation,37083,2,8641,0,5554,23948,7290
3,125,Reputation,37083,16,8641,0,5554,24024,7290
0,125,Reputation,37083,6,8641,0,5554,24025,7290
9,125,Reputation,37083,24,8641,0,5554,24080,7290
0,125,Reputation,37083,6,8641,0,5554,24101,7290
3,125,Reputation,37083,6,8641,0,5554,24138,7290
1,125,Reputation,37083,2,8641,0,5554,24141,7290
3,125,Reputation,37083,10,8641,0,5554,24169,7290
1,125,Reputation,37083,5,8641,0,5554,24206,7290
0,125,Reputation,37083,0,8641,0,5554,24217,7290
3,125,Reputation,37083,3,8641,0,5554,24391,7290
3,125,Reputation,37083,3,8641,0,5554,24422,7290
2,125,Reputation,37083,2,8641,0,5554,24463,7290
3,125,Reputation,37083,3,8641,0,5554,24596,7290
0,125,Reputation,37083,20,8641,0,5554,24737,7290
3,125,Reputation,37083,5,8641,0,5554,24797,7290
1,125,Reputation,37083,2,8641,0,5554,24811,7290
11,125,Reputation,37083,7,8641,0,5554,24823,7290
5,125,Reputation,37083,6,8641,0,5554,24833,7290
3,125,Reputation,37083,6,8641,0,5554,24846,7290
0,125,Reputation,37083,2,8641,0,5554,24949,7290
0,125,Reputation,37083,14,8641,0,5554,25081,7290
0,125,Reputation,37083,4,8641,0,5554,25154,7290
5,125,Reputation,37083,1,8641,0,5554,25233,7290
2,125,Reputation,37083,2,8641,0,5554,25564,7290
2,125,Reputation,37083,2,8641,0,5554,25572,7290
0,125,Reputation,37083,12,8641,0,5554,25582,7290
1,125,Reputation,37083,3,8641,0,5554,25617,7290
1,125,Reputation,37083,2,8641,0,5554,25618,7290
0,125,Reputation,37083,13,8641,0,5554,25707,7290
2,125,Reputation,37083,1,8641,0,5554,25778,7290
7,125,Reputation,37083,0,8641,0,5554,26083,7290
6,125,Reputation,37083,37,8641,0,5554,26098,7290
2,125,Reputation,37083,1,8641,0,5554,26106,7290
5,125,Reputation,37083,3,8641,0,5554,26207,7290
3,125,Reputation,37083,9,8641,0,5554,26285,7290
2,125,Reputation,37083,8,8641,0,5554,26292,7290
12,125,Reputation,37083,7,8641,0,5554,26304,7290
0,125,Reputation,37083,5,8641,0,5554,26314,7290
0,125,Reputation,37083,1,8641,0,5554,26443,7290
5,125,Reputation,37083,13,8641,0,5554,26458,7290
11,125,Reputation,37083,1,8641,0,5554,26503,7290
0,125,Reputation,37083,2,8641,0,5554,26511,7290
0,125,Reputation,37083,8,8641,0,5554,26565,7290
3,125,Reputation,37083,2,8641,0,5554,26573,7290
5,125,Reputation,37083,2,8641,0,5554,26583,7290
0,125,Reputation,37083,5,8641,0,5554,26891,7290
4,125,Reputation,37083,17,8641,0,5554,26923,7290
0,125,Reputation,37083,5,8641,0,5554,26971,7290
2,125,Reputation,37083,10,8641,0,5554,27068,7290
3,125,Reputation,37083,2,8641,0,5554,27073,7290
0,125,Reputation,37083,1,8641,0,5554,27107,7290
2,125,Reputation,37083,3,8641,0,5554,27252,7290
0,125,Reputation,37083,4,8641,0,5554,27264,7290
1,125,Reputation,37083,4,8641,0,5554,27307,7290
5,125,Reputation,37083,5,8641,0,5554,27421,7290
0,125,Reputation,37083,2,8641,0,5554,27505,7290
2,125,Reputation,37083,12,8641,0,5554,27561,7290
0,125,Reputation,37083,3,8641,0,5554,27568,7290
0,125,Reputation,37083,5,8641,0,5554,27590,7290
0,125,Reputation,37083,2,8641,0,5554,27597,7290
0,125,Reputation,37083,1,8641,0,5554,27645,7290
4,125,Reputation,37083,3,8641,0,5554,27723,7290
1,125,Reputation,37083,10,8641,0,5554,27728,7290
3,125,Reputation,37083,4,8641,0,5554,27765,7290
1,125,Reputation,37083,1,8641,0,5554,27792,7290
0,125,Reputation,37083,1,8641,0,5554,27802,7290
3,125,Reputation,37083,9,8641,0,5554,27966,7290
5,125,Reputation,37083,7,8641,0,5554,28036,7290
0,125,Reputation,37083,2,8641,0,5554,28058,7290
7,125,Reputation,37083,1,8641,0,5554,28076,7290
2,125,Reputation,37083,2,8641,0,5554,28191,7290
0,125,Reputation,37083,3,8641,0,5554,28285,7290
0,125,Reputation,37083,2,8641,0,5554,28475,7290
1,125,Reputation,37083,10,8641,0,5554,28476,7290
5,125,Reputation,37083,6,8641,0,5554,28481,7290
0,125,Reputation,37083,1,8641,0,5554,28575,7290
2,125,Reputation,37083,1,8641,0,5554,28583,7290
0,125,Reputation,37083,1,8641,0,5554,28614,7290
1,125,Reputation,37083,7,8641,0,5554,28635,7290
0,125,Reputation,37083,0,8641,0,5554,28666,7290
4,125,Reputation,37083,14,8641,0,5554,28750,7290
1,125,Reputation,37083,3,8641,0,5554,28786,7290
9,125,Reputation,37083,3,8641,0,5554,28822,7290
4,125,Reputation,37083,3,8641,0,5554,28875,7290
0,125,Reputation,37083,5,8641,0,5554,28943,7290
11,125,Reputation,37083,9,8641,0,5554,29042,7290
3,125,Reputation,37083,1,8641,0,5554,29054,7290
2,125,Reputation,37083,5,8641,0,5554,29105,7290
4,125,Reputation,37083,2,8641,0,5554,29404,7290
1,125,Reputation,37083,4,8641,0,5554,29407,7290
2,125,Reputation,37083,11,8641,0,5554,29607,7290
4,125,Reputation,37083,37,8641,0,5554,29782,7290
0,125,Reputation,37083,2,8641,0,5554,29843,7290
8,125,Reputation,37083,4,8641,0,5554,30040,7290
0,125,Reputation,37083,2,8641,0,5554,30044,7290
0,125,Reputation,37083,1,8641,0,5554,30124,7290
1,125,Reputation,37083,1,8641,0,5554,30191,7290
1,125,Reputation,37083,5,8641,0,5554,30287,7290
4,125,Reputation,37083,1,8641,0,5554,30288,7290
7,125,Reputation,37083,1,8641,0,5554,30289,7290
0,125,Reputation,37083,4,8641,0,5554,30431,7290
0,125,Reputation,37083,0,8641,0,5554,30617,7290
0,125,Reputation,37083,0,8641,0,5554,30618,7290
8,125,Reputation,37083,3,8641,0,5554,30774,7290
2,125,Reputation,37083,3,8641,0,5554,30823,7290
11,125,Reputation,37083,140,8641,0,5554,30909,7290
0,125,Reputation,37083,3,8641,0,5554,31041,7290
5,125,Reputation,37083,4,8641,0,5554,31246,7290
0,125,Reputation,37083,0,8641,0,5554,31250,7290
0,125,Reputation,37083,0,8641,0,5554,31254,7290
0,125,Reputation,37083,0,8641,0,5554,31287,7290
0,125,Reputation,37083,0,8641,0,5554,31288,7290
0,125,Reputation,37083,2,8641,0,5554,31320,7290
5,125,Reputation,37083,16,8641,0,5554,31330,7290
2,125,Reputation,37083,5,8641,0,5554,31331,7290
4,125,Reputation,37083,1,8641,0,5554,31332,7290
0,125,Reputation,37083,5,8641,0,5554,31435,7290
0,125,Reputation,37083,1,8641,0,5554,31452,7290
1,125,Reputation,37083,10,8641,0,5554,31600,7290
3,125,Reputation,37083,12,8641,0,5554,31601,7290
0,125,Reputation,37083,4,8641,0,5554,32112,7290
0,125,Reputation,37083,3,8641,0,5554,32149,7290
2,125,Reputation,37083,8,8641,0,5554,32286,7290
2,125,Reputation,37083,1,8641,0,5554,32293,7290
3,125,Reputation,37083,3,8641,0,5554,32296,7290
6,125,Reputation,37083,2,8641,0,5554,32384,7290
0,125,Reputation,37083,6,8641,0,5554,32391,7290
3,125,Reputation,37083,29,8641,0,5554,32421,7290
2,125,Reputation,37083,5,8641,0,5554,32465,7290
1,125,Reputation,37083,8,8641,0,5554,32509,7290
0,125,Reputation,37083,0,8641,0,5554,32514,7290
3,125,Reputation,37083,1,8641,0,5554,32572,7290
4,125,Reputation,37083,3,8641,0,5554,32577,7290
4,125,Reputation,37083,7,8641,0,5554,32734,7290
0,125,Reputation,37083,0,8641,0,5554,32758,7290
3,125,Reputation,37083,11,8641,0,5554,32846,7290
10,125,Reputation,37083,1,8641,0,5554,32877,7290
0,125,Reputation,37083,4,8641,0,5554,32930,7290
4,125,Reputation,37083,4,8641,0,5554,33015,7290
0,125,Reputation,37083,1,8641,0,5554,33017,7290
2,125,Reputation,37083,4,8641,0,5554,33090,7290
0,125,Reputation,37083,1,8641,0,5554,33122,7290
5,125,Reputation,37083,8,8641,0,5554,33195,7290
9,125,Reputation,37083,9,8641,0,5554,33202,7290
0,125,Reputation,37083,3,8641,0,5554,33207,7290
4,125,Reputation,37083,1,8641,0,5554,33214,7290
6,125,Reputation,37083,2,8641,0,5554,33218,7290
3,125,Reputation,37083,2,8641,0,5554,33268,7290
2,125,Reputation,37083,40,8641,0,5554,33320,7290
0,125,Reputation,37083,2,8641,0,5554,33338,7290
2,125,Reputation,37083,1,8641,0,5554,33489,7290
2,125,Reputation,37083,11,8641,0,5554,33500,7290
1,125,Reputation,37083,3,8641,0,5554,33503,7290
1,125,Reputation,37083,4,8641,0,5554,33627,7290
1,125,Reputation,37083,9,8641,0,5554,33630,7290
1,125,Reputation,37083,5,8641,0,5554,33636,7290
1,125,Reputation,37083,11,8641,0,5554,33642,7290
0,125,Reputation,37083,3,8641,0,5554,33644,7290
30,125,Reputation,37083,69,8641,0,5554,33781,7290
4,125,Reputation,37083,3,8641,0,5554,33784,7290
1,125,Reputation,37083,4,8641,0,5554,33804,7290
2,125,Reputation,37083,5,8641,0,5554,33851,7290
5,125,Reputation,37083,1,8641,0,5554,33988,7290
2,125,Reputation,37083,10,8641,0,5554,34016,7290
2,125,Reputation,37083,6,8641,0,5554,34032,7290
2,125,Reputation,37083,4,8641,0,5554,34035,7290
1,125,Reputation,37083,10,8641,0,5554,34164,7290
3,125,Reputation,37083,2,8641,0,5554,34404,7290
3,125,Reputation,37083,18,8641,0,5554,34638,7290
1,125,Reputation,37083,1,8641,0,5554,34746,7290
10,125,Reputation,37083,1,8641,0,5554,34801,7290
14,125,Reputation,37083,1,8641,0,5554,34886,7290
0,125,Reputation,37083,0,8641,0,5554,34888,7290
2,125,Reputation,37083,13,8641,0,5554,34952,7290
0,125,Reputation,37083,1,8641,0,5554,35186,7290
0,125,Reputation,37083,0,8641,0,5554,35251,7290
3,125,Reputation,37083,2,8641,0,5554,35254,7290
3,125,Reputation,37083,5,8641,0,5554,35584,7290
0,125,Reputation,37083,0,8641,0,5554,35733,7290
0,125,Reputation,37083,0,8641,0,5554,35734,7290
2,125,Reputation,37083,2,8641,0,5554,35830,7290
2,125,Reputation,37083,18,8641,0,5554,35994,7290
0,125,Reputation,37083,0,8641,0,5554,36190,7290
4,125,Reputation,37083,2,8641,0,5554,37438,7290
0,125,Reputation,37083,7,8641,0,5554,37538,7290
0,125,Reputation,37083,0,8641,0,5554,37599,7290
0,125,Reputation,37083,0,8641,0,5554,37600,7290
0,125,Reputation,37083,0,8641,0,5554,37602,7290
0,125,Reputation,37083,0,8641,0,5554,37603,7290
0,125,Reputation,37083,2,8641,0,5554,37703,7290
9,125,Reputation,37083,13,8641,0,5554,37994,7290
3,125,Reputation,37083,13,8641,1041,5554,38350,7290
0,125,Reputation,37083,1,8641,0,5554,38692,7290
0,125,Reputation,37083,4,8641,0,5554,38705,7290
5,125,Reputation,37083,11,8641,0,5554,38708,7290
3,125,Reputation,37083,4,8641,0,5554,38732,7290
0,125,Reputation,37083,1,8641,0,5554,38804,7290
0,125,Reputation,37083,3,8641,0,5554,38840,7290
0,125,Reputation,37083,13,8641,0,5554,38867,7290
0,125,Reputation,37083,1,8641,0,5554,39066,7290
1,125,Reputation,37083,1,8641,0,5554,40353,7290
0,125,Reputation,37083,0,8641,0,5554,40389,7290
0,125,Reputation,37083,0,8641,0,5554,40434,7290
0,125,Reputation,37083,1,8641,0,5554,40535,7290
0,125,Reputation,37083,1,8641,0,5554,40538,7290
1,125,Reputation,37083,0,8641,0,5554,40618,7290
0,125,Reputation,37083,0,8641,0,5554,40711,7290
0,125,Reputation,37083,2,8641,0,5554,40717,7290
0,125,Reputation,37083,3,8641,0,5554,40718,7290
0,125,Reputation,37083,0,8641,0,5554,40824,7290
0,125,Reputation,37083,4,8641,0,5554,40874,7290
0,125,Reputation,37083,0,8641,0,5554,40911,7290
0,125,Reputation,37083,0,8641,0,5554,40916,7290
2,125,Reputation,37083,1,8641,0,5554,41024,7290
4,125,Reputation,37083,2,8641,0,5554,41080,7290
2,125,Reputation,37083,1,8641,0,5554,41120,7290
0,125,Reputation,37083,0,8641,0,5554,41303,7290
3,125,Reputation,37083,4,8641,0,5554,41365,7290
0,125,Reputation,37083,3,8641,0,5554,41382,7290
2,125,Reputation,37083,1,8641,0,5554,41384,7290
3,125,Reputation,37083,37,8641,1235,5554,41394,7290
0,125,Reputation,37083,6,8641,0,5554,41431,7290
1,125,Reputation,37083,4,8641,0,5554,41646,7290
0,125,Reputation,37083,2,8641,0,5554,41648,7290
0,125,Reputation,37083,1,8641,0,5554,41650,7290
2,125,Reputation,37083,2,8641,0,5554,41651,7290
2,125,Reputation,37083,9,8641,0,5554,41758,7290
1,125,Reputation,37083,2,8641,0,5554,41821,7290
0,125,Reputation,37083,4,8641,0,5554,43027,7290
6,125,Reputation,37083,2,8641,0,5554,43346,7290
0,125,Reputation,37083,1,8641,0,5554,43349,7290
0,125,Reputation,37083,2,8641,0,5554,43449,7290
12,125,Reputation,37083,1,8641,0,5554,43828,7290
0,125,Reputation,37083,1,8641,0,5554,43839,7290
0,125,Reputation,37083,1,8641,0,5554,43966,7290
0,125,Reputation,37083,0,8641,0,5554,44121,7290
0,125,Reputation,37083,0,8641,0,5554,44122,7290
4,125,Reputation,37083,4,8641,0,5554,44164,7290
0,125,Reputation,37083,1,8641,0,5554,44701,7290
0,125,Reputation,37083,0,8641,0,5554,44810,7290
0,125,Reputation,37083,1,8641,0,5554,44940,7290
0,125,Reputation,37083,10,8641,0,5554,44959,7290
3,125,Reputation,37083,4,8641,0,5554,45164,7290
0,125,Reputation,37083,0,8641,0,5554,45196,7290
0,125,Reputation,37083,5,8641,0,5554,45558,7290
1,125,Reputation,37083,1,8641,0,5554,45634,7290
0,125,Reputation,37083,3,8641,0,5554,45635,7290
0,125,Reputation,37083,2,8641,0,5554,45753,7290
2,125,Reputation,37083,7,8641,0,5554,45764,7290
0,125,Reputation,37083,3,8641,0,5554,45771,7290
1,125,Reputation,37083,5,8641,0,5554,45815,7290
0,125,Reputation,37083,0,8641,0,5554,46147,7290
0,125,Reputation,37083,0,8641,0,5554,46148,7290
2,125,Reputation,37083,16,8641,0,5554,46212,7290
0,125,Reputation,37083,22,8641,2870,5554,46418,7290
0,125,Reputation,37083,2,8641,0,5554,46546,7290
0,125,Reputation,37083,1,8641,0,5554,46718,7290
0,125,Reputation,37083,0,8641,0,5554,46724,7290
0,125,Reputation,37083,0,8641,0,5554,46725,7290
0,125,Reputation,37083,0,8641,0,5554,46726,7290
0,125,Reputation,37083,0,8641,0,5554,46727,7290
0,125,Reputation,37083,0,8641,0,5554,46732,7290
0,125,Reputation,37083,0,8641,0,5554,46787,7290
0,125,Reputation,37083,1,8641,0,5554,46834,7290
8,125,Reputation,37083,7,8641,0,5554,46896,7290
0,125,Reputation,37083,4,8641,0,5554,47062,7290
0,125,Reputation,37083,1,8641,0,5554,47829,7290
0,125,Reputation,37083,0,8641,0,5554,47985,7290
0,125,Reputation,37083,0,8641,0,5554,47986,7290
1,125,Reputation,37083,2,8641,0,5554,47992,7290
0,125,Reputation,37083,0,8641,0,5554,48002,7290
0,125,Reputation,37083,0,8641,0,5554,48003,7290
0,125,Reputation,37083,9,8641,0,5554,48137,7290
0,125,Reputation,37083,2,8641,0,5554,48303,7290
2,125,Reputation,37083,4,8641,0,5554,48568,7290
